Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2008-11-04,20080945,ND,UnitedTransportationUnion,,,2008-10-14,,Partisan,Phone,Likely.Voters,504,44,41,3,12
2008-11-04,20080946,ND,Rasmussen,,,2008-09-08,,NonPartisan,IVR,Likely.Voters,500,41,55,1,3
2008-11-04,20080947,ND,Rasmussen,,,2008-07-08,,NonPartisan,IVR,Likely.Voters,500,43,43,7,7
2008-11-04,20080948,ND,Research2000,DailyKos,,2008-10-15,,Partisan,Phone,Likely.Voters,500,45,45,3,7
2008-11-04,20080949,NE,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,40,49,0,11
2008-11-04,20080950,NE,Rasmussen,,,2008-09-30,,NonPartisan,IVR,Likely.Voters,500,37,56,3,4
2008-11-04,20080951,NE,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,407,38,57,2,3
2008-11-04,20080952,NE,Research2000,DailyKos,,2008-05-21,,Partisan,Phone,Likely.Voters,600,29,57,0,14
2008-11-04,20080953,NE,Rasmussen,,,2008-07-28,,NonPartisan,IVR,Likely.Voters,500,36,55,4,5
2008-11-04,20080954,NE,Rasmussen,,,2008-06-23,,NonPartisan,IVR,Likely.Voters,500,36,52,6,6
2008-11-04,20080955,NE,Rasmussen,,,2008-05-15,,NonPartisan,IVR,Likely.Voters,500,39,50,6,5
2008-11-04,20080956,NE,ARG,,,2008-09-17,,NonPartisan,Phone,Likely.Voters,600,34,60,0,5
2008-11-04,20080957,NE,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,623,42,45,0,13
2008-11-04,20080958,NE,Research2000,DailyKos,,2008-10-08,,Partisan,Phone,Likely.Voters,400,40,53,4,3
2008-11-04,20080959,NE,Anzalone,,,2008-10-15,,Partisan,Phone,Likely.Voters,400,44,48,0,8
2008-11-04,20080960,NE,Anzalone,,,2008-08-02,,Partisan,Phone,Likely.Voters,600,42,46,0,0
2008-11-04,20080961,NH,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,436,40,37,19,4
2008-11-04,20080962,NH,ARG,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,600,52,43,1,4
2008-11-04,20080963,NH,Rasmussen,,,2008-06-18,,NonPartisan,IVR,Likely.Voters,500,50,39,5,5
2008-11-04,20080964,NH,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,466,47,46,0,8
2008-11-04,20080965,NH,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,433,43,49,0,8
2008-11-04,20080966,NH,CNN,Time,,2008-09-09,,NonPartisan,Phone,Registered.Voters,899,51,45,1,3
2008-11-04,20080967,NH,Rasmussen,,,2008-08-19,,NonPartisan,IVR,Likely.Voters,700,47,46,2,6
2008-11-04,20080968,NH,Rasmussen,,,2008-02-11,,NonPartisan,IVR,Likely.Voters,500,49,36,10,5
2008-11-04,20080969,NH,Zogby,,,2008-08-19,,NonPartisan,Internet,Likely.Voters,366,38,42,12,9
2008-11-04,20080970,NH,NationalJournal,Allstate,,2008-09-22,,NonPartisan,Phone,Registered.Voters,403,44,43,0,11
2008-11-04,20080971,NH,Rasmussen,,,2008-05-21,,NonPartisan,IVR,Likely.Voters,500,48,43,6,3
2008-11-04,20080972,NH,UNH,,,2008-04-30,,NonPartisan,Phone,Likely.Voters,435,43,49,1,6
2008-11-04,20080973,NH,SurveyUSA,,,2008-10-30,,NonPartisan,IVR,Likely.Voters,682,53,42,0,5
2008-11-04,20080974,NH,ARG,,,2008-10-30,,NonPartisan,Phone,Likely.Voters,600,56,41,0,2
2008-11-04,20080975,NH,SuffolkUniv,,,2008-09-24,,NonPartisan,Phone,Likely.Voters,600,46,45,2,7
2008-11-04,20080976,NH,Gfk,AP,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,55,37,4,5
2008-11-04,20080977,NH,Rasmussen,,,2008-10-30,,NonPartisan,IVR,Likely.Voters,700,51,44,1,3
2008-11-04,20080978,NH,Dartmouth,,,2008-05-02,,NonPartisan,Phone,Registered.Voters,401,39,42,0,19
2008-11-04,20080979,NH,MaristCollege,,,2008-10-23,,NonPartisan,Phone,Likely.Voters,655,50,45,2,3
2008-11-04,20080980,NH,Rasmussen,,,2008-03-16,,NonPartisan,IVR,Likely.Voters,500,43,46,6,5
2008-11-04,20080981,NH,Research2000,,,2008-09-24,,NonPartisan,Phone,Likely.Voters,600,48,44,3,5
2008-11-04,20080982,NH,UNH,,,2008-09-21,,NonPartisan,Phone,Likely.Voters,475,45,47,1,7
2008-11-04,20080983,NH,Rasmussen,,,2008-07-23,,NonPartisan,IVR,Likely.Voters,500,49,45,2,4
2008-11-04,20080984,NH,UNH,,,2008-11-02,,NonPartisan,Phone,Likely.Voters,812,53,42,1,4
2008-11-04,20080985,NH,ARG,,,2008-07-21,,NonPartisan,Phone,Likely.Voters,600,47,45,0,8
2008-11-04,20080986,NH,Research2000,,,2007-07-11,,NonPartisan,Phone,Likely.Voters,600,48,42,0,10
2008-11-04,20080987,NH,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,516,54,40,2,3
2008-11-04,20080988,NH,UNH,,,2008-07-20,,NonPartisan,Phone,Likely.Voters,475,46,43,3,8
2008-11-04,20080989,NH,ARG,,,2008-06-17,,NonPartisan,Phone,Likely.Voters,600,51,39,0,10
2008-11-04,20080990,NH,CNN,Time,,2008-10-06,,NonPartisan,Phone,Likely.Voters,813,53,45,0,2
2008-11-04,20080991,NH,SuffolkUniv,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,600,53,40,2,5
2008-11-04,20080992,NH,UNH,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,692,55,39,2,5
2008-11-04,20080993,NH,ARG,,,2008-09-15,,NonPartisan,Phone,Likely.Voters,600,45,48,1,6
2008-11-04,20080994,NH,SurveyUSA,,,2008-10-05,,NonPartisan,IVR,Likely.Voters,647,53,40,0,7
2008-11-04,20080995,NH,StrategicVision,,,2008-09-24,,Partisan,Phone,Likely.Voters,800,46,45,0,9
2008-11-04,20080996,NH,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,455,48,43,0,10
2008-11-04,20080997,NH,Rasmussen,,,2008-10-01,,NonPartisan,IVR,Likely.Voters,700,53,43,2,3
2008-11-04,20080998,NH,Research2000,,,2008-10-19,,NonPartisan,Phone,Likely.Voters,600,50,43,3,4
2008-11-04,20080999,NH,SuffolkUniv,,,2007-02-28,,NonPartisan,Phone,Likely.Voters,500,42,42,0,17
2008-11-04,20081000,NH,SuffolkUniv,,,2007-06-24,,NonPartisan,Phone,Likely.Voters,500,39,44,0,17
2008-11-04,20081001,NH,POS,,,2008-10-22,,Partisan,Phone,Likely.Voters,525,48,44,0,0
2008-11-04,20081002,NH,Rasmussen,,,2008-09-23,,NonPartisan,IVR,Likely.Voters,700,47,49,1,3
2008-11-04,20081003,NH,MasonDixon,,,2008-10-25,,NonPartisan,Phone,Likely.Voters,625,50,39,0,0
2008-11-04,20081004,NH,Research2000,,,2007-12-12,,NonPartisan,Phone,Likely.Voters,600,50,40,0,10
2008-11-04,20081005,NH,Rasmussen,,,2008-04-30,,NonPartisan,IVR,Likely.Voters,500,41,51,6,2
2008-11-04,20081006,NH,SRBI,SaintAnselmCollege,,2008-09-30,,NonPartisan,Phone,Likely.Voters,823,49,37,0,11
2008-11-04,20081007,NH,POS,,,2008-10-19,,Partisan,Phone,Likely.Voters,500,50,41,0,0
2008-11-04,20081008,NH,ARG,,,2008-08-20,,NonPartisan,Phone,Likely.Voters,600,46,45,0,9
2008-11-04,20081009,NH,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,637,46,44,0,10
2008-11-04,20081010,NH,Rasmussen,,,2008-10-23,,NonPartisan,IVR,Likely.Voters,700,50,46,1,3
2008-11-04,20081011,NH,UNH,,,2008-10-26,,NonPartisan,Phone,Likely.Voters,692,55,39,2,5
2008-11-04,20081012,NH,Research2000,,,2008-10-30,,NonPartisan,Phone,Likely.Voters,600,51,44,3,2
2008-11-04,20081013,NH,StrategicVision,,,2008-10-29,,Partisan,Phone,Likely.Voters,800,50,41,0,9
2008-11-04,20081014,NH,MaristCollege,,,2008-09-21,,NonPartisan,Phone,Likely.Voters,604,51,45,1,3
2008-11-04,20081015,NH,UNH,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,725,54,39,0,6
2008-11-04,20081016,NJ,QuinnipiacUniv,,,2007-04-16,,NonPartisan,Phone,Registered.Voters,1424,43,41,2,11
2008-11-04,20081017,NJ,QuinnipiacUniv,,,2008-10-19,,NonPartisan,Phone,Likely.Voters,1184,59,36,1,5
2008-11-04,20081018,NJ,QuinnipiacUniv,,,2008-09-14,,NonPartisan,Phone,Likely.Voters,1187,48,45,1,6
2008-11-04,20081019,NJ,MonmouthUniv,Gannett,,2008-04-28,,NonPartisan,Phone,Registered.Voters,720,56,32,1,11
2008-11-04,20081020,NJ,Rasmussen,,,2008-08-04,,NonPartisan,IVR,Likely.Voters,500,52,42,1,5
2008-11-04,20081021,NJ,StrategicVision,,,2008-09-28,,Partisan,Phone,Likely.Voters,800,48,39,0,13
2008-11-04,20081022,NJ,FairleighDickinsonUniv,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,852,53,35,2,10
2008-11-04,20081023,NJ,ARG,,,2008-09-21,,NonPartisan,Phone,Likely.Voters,600,51,42,1,6
2008-11-04,20081024,NJ,Research2000,,,2008-10-28,,NonPartisan,Phone,Likely.Voters,600,54,38,0,0
2008-11-04,20081025,NJ,FairleighDickinsonUniv,,,2008-06-22,,NonPartisan,Phone,Registered.Voters,589,49,33,3,15
2008-11-04,20081026,NJ,QuinnipiacUniv,,,2008-08-10,,NonPartisan,Phone,Likely.Voters,1468,51,41,1,7
2008-11-04,20081027,NJ,SurveyUSA,,,2008-09-28,,NonPartisan,IVR,Registered.Voters,611,52,42,0,5
2008-11-04,20081028,NJ,MaristCollege,,,2008-09-08,,NonPartisan,Phone,Likely.Voters,584,48,45,1,7
2008-11-04,20081029,NJ,QuinnipiacUniv,,,2007-09-23,,NonPartisan,Phone,Registered.Voters,1230,44,41,1,9
2008-11-04,20081030,NJ,QuinnipiacUniv,,,2007-01-22,,NonPartisan,Phone,Registered.Voters,1310,39,42,2,15
2008-11-04,20081031,NJ,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,777,55,40,1,3
2008-11-04,20081032,NJ,FairleighDickinsonUniv,,,2008-10-05,,NonPartisan,Phone,Likely.Voters,790,50,37,3,11
2008-11-04,20081033,NJ,MonmouthUniv,Gannett,,2008-10-18,,NonPartisan,Phone,Likely.Voters,723,55,38,1,6
2008-11-04,20081034,NJ,FairleighDickinsonUniv,,,2008-03-30,,NonPartisan,Phone,Registered.Voters,800,47,42,3,8
2008-11-04,20081035,NJ,QuinnipiacUniv,,,2007-07-02,,NonPartisan,Phone,Registered.Voters,1604,44,40,2,9
2008-11-04,20081036,NJ,Rasmussen,,,2008-09-16,,NonPartisan,IVR,Likely.Voters,500,55,42,1,3
2008-11-04,20081037,NJ,Research2000,,,2008-04-29,,NonPartisan,Phone,Likely.Voters,600,48,40,0,12
2008-11-04,20081038,NJ,MonmouthUniv,Gannett,,2008-07-21,,NonPartisan,Phone,Likely.Voters,698,50,36,2,12
2008-11-04,20081039,NJ,Rasmussen,,,2008-11-02,,NonPartisan,IVR,Likely.Voters,500,57,42,1,1
2008-11-04,20081040,NJ,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,638,43,43,0,14
2008-11-04,20081041,NJ,SurveyUSA,,,2008-10-30,,NonPartisan,IVR,Likely.Voters,632,52,42,0,3
2008-11-04,20081042,NJ,StrategicVision,,,2008-09-16,,Partisan,Phone,Likely.Voters,800,47,43,0,10
2008-11-04,20081043,NJ,SurveyUSA,,,2008-10-12,,NonPartisan,IVR,Likely.Voters,551,55,40,0,2
2008-11-04,20081044,NJ,QuinnipiacUniv,,,2008-06-08,,NonPartisan,Phone,Registered.Voters,1473,45,39,2,12
2008-11-04,20081045,NJ,QuinnipiacUniv,,,2008-02-18,,NonPartisan,Phone,Registered.Voters,1803,46,39,2,11
2008-11-04,20081046,NJ,MaristCollege,,,2008-10-21,,NonPartisan,Phone,Likely.Voters,628,56,39,1,4
2008-11-04,20081047,NJ,MonmouthUniv,Gannett,,2008-10-31,,NonPartisan,Phone,Likely.Voters,801,55,34,0,0
2008-11-04,20081048,NJ,StrategicVision,,,2008-10-26,,Partisan,Phone,Likely.Voters,800,53,38,0,9
2008-11-04,20081049,NJ,Rasmussen,,,2008-06-04,,NonPartisan,IVR,Likely.Voters,500,48,39,6,6
2008-11-04,20081050,NJ,MonmouthUniv,Gannett,,2008-09-14,,NonPartisan,Phone,Likely.Voters,589,49,41,0,10
2008-11-04,20081051,NJ,Rasmussen,,,2008-07-07,,NonPartisan,IVR,Likely.Voters,500,47,44,2,7
2008-11-04,20081052,NJ,Rasmussen,,,2008-10-07,,NonPartisan,IVR,Likely.Voters,500,50,42,2,7
2008-11-04,20081053,NJ,QuinnipiacUniv,,,2007-02-25,,NonPartisan,Phone,Registered.Voters,1302,45,41,2,10
2008-11-04,20081054,NJ,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,1220,49,36,8,8
2008-11-04,20081055,NJ,StrategicVision,,,2008-07-13,,Partisan,Phone,Likely.Voters,800,47,38,0,15
2008-11-04,20081056,NJ,FairleighDickinsonUniv,,,2008-09-07,,NonPartisan,Phone,Likely.Voters,872,47,41,2,11
2008-11-04,20081057,NJ,Research2000,,,2008-09-11,,NonPartisan,Phone,Likely.Voters,600,50,41,2,7
2008-11-04,20081058,NJ,Rasmussen,,,2008-03-27,,NonPartisan,IVR,Likely.Voters,500,45,46,4,5
2008-11-04,20081059,NJ,Rasmussen,,,2008-02-27,,NonPartisan,IVR,Likely.Voters,500,43,45,8,4
2008-11-04,20081060,NJ,FairleighDickinsonUniv,,,2008-02-24,,NonPartisan,Phone,Registered.Voters,795,43,38,5,14
2008-11-04,20081061,NM,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,534,46,46,0,8
2008-11-04,20081062,NM,PPP,,,2008-09-19,,Partisan,IVR,Likely.Voters,1037,53,42,0,5
2008-11-04,20081063,NM,MasonDixon,,,2008-08-15,,NonPartisan,Phone,Likely.Voters,400,41,45,0,14
2008-11-04,20081064,NM,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,532,51,44,0,5
2008-11-04,20081065,NM,Rasmussen,,,2008-09-08,,NonPartisan,IVR,Likely.Voters,700,47,49,2,2
2008-11-04,20081066,NM,Rasmussen,,,2008-10-28,,NonPartisan,IVR,Likely.Voters,500,54,44,2,1
2008-11-04,20081067,NM,Rasmussen,,,2008-07-24,,NonPartisan,IVR,Likely.Voters,500,49,43,2,6
2008-11-04,20081068,NM,PPP,,,2008-10-30,,Partisan,IVR,Likely.Voters,1537,58,41,0,2
2008-11-04,20081069,NM,Rasmussen,,,2008-04-08,,NonPartisan,IVR,Likely.Voters,500,45,42,8,5
2008-11-04,20081070,NM,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,490,44,50,0,6
2008-11-04,20081071,NM,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,520,51,45,0,4
2008-11-04,20081072,NM,Rasmussen,,,2008-10-01,,NonPartisan,IVR,Likely.Voters,500,49,44,4,3
2008-11-04,20081073,NM,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,506,55,40,0,5
2008-11-04,20081074,NM,AlbuquerqueJournal,,,2008-10-30,,NonPartisan,Phone,Registered.Voters,600,51,43,0,6
2008-11-04,20081075,NM,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,44,44,0,12
2008-11-04,20081076,NM,Rasmussen,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,700,55,42,1,3
2008-11-04,20081077,NM,Zogby,,,2008-08-19,,NonPartisan,Internet,Likely.Voters,495,46,37,6,11
2008-11-04,20081078,NM,Rasmussen,,,2008-08-20,,NonPartisan,IVR,Likely.Voters,700,48,44,4,4
2008-11-04,20081079,NM,SurveyUSA,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,568,52,45,0,3
2008-11-04,20081080,NM,SurveyUSA,,,2008-09-16,,NonPartisan,IVR,General.Population,671,52,44,0,3
2008-11-04,20081081,NM,AlbuquerqueJournal,,,2008-10-02,,NonPartisan,Phone,Registered.Voters,659,45,40,1,14
2008-11-04,20081082,NM,SurveyUSA,,,2008-06-19,,NonPartisan,IVR,Likely.Voters,539,49,46,0,5
2008-11-04,20081083,NM,CNN,Time,,2008-08-26,,NonPartisan,Phone,Registered.Voters,659,53,40,0,8
2008-11-04,20081084,NM,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,506,40,50,0,9
2008-11-04,20081085,NM,Rasmussen,,,2008-02-18,,NonPartisan,IVR,Likely.Voters,500,44,44,6,6
2008-11-04,20081087,NM,ARG,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,600,51,44,0,5
2008-11-04,20081088,NM,SurveyUSA,,,2008-09-30,,NonPartisan,IVR,Likely.Voters,698,52,44,0,4
2008-11-04,20081089,NM,Rasmussen,,,2008-06-19,,NonPartisan,IVR,Likely.Voters,500,47,39,5,9
2008-11-04,20081091,NM,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,477,46,44,0,10
2008-11-04,20081092,NM,NationalJournal,Allstate,,2008-09-15,,NonPartisan,Phone,Registered.Voters,402,49,42,0,7
2008-11-04,20081093,NM,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,464,49,33,15,4
2008-11-04,20081094,NM,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,523,40,51,0,9
2008-11-04,20081095,NM,Rasmussen,,,2008-05-14,,NonPartisan,IVR,Likely.Voters,500,50,41,5,5
2008-11-04,20081097,NM,SurveyUSA,,,2008-10-31,,NonPartisan,IVR,Likely.Voters,664,52,45,0,4
2008-11-04,20081098,NM,SurveyUSA,,,2008-01-21,,NonPartisan,IVR,Registered.Voters,501,41,50,0,9
2008-11-04,20081099,NM,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,457,53,43,2,3
2008-11-04,20081100,NM,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,602,50,43,0,7
2008-11-04,20081101,NV,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,656,48,47,0,5
2008-11-04,20081102,NV,Rasmussen,,,2008-05-20,,NonPartisan,IVR,Likely.Voters,500,40,46,8,6
2008-11-04,20081103,NV,Rasmussen,,,2008-06-18,,NonPartisan,IVR,Likely.Voters,500,42,45,6,7
2008-11-04,20081104,NV,MasonDixon,,,2007-12-05,,NonPartisan,Phone,Likely.Voters,625,39,46,0,15
2008-11-04,20081105,NV,Research2000,,,2007-03-08,,NonPartisan,Phone,Likely.Voters,600,42,43,0,15
2008-11-04,20081106,NV,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,670,44,52,0,5
2008-11-04,20081107,NV,Rasmussen,,,2008-02-12,,NonPartisan,IVR,Likely.Voters,500,50,38,9,2
2008-11-04,20081108,NV,InsiderAdvantage,Politico,,2008-10-19,,NonPartisan,IVR,Likely.Voters,690,47,47,0,0
2008-11-04,20081109,NV,MasonDixon,,,2008-08-15,,NonPartisan,Phone,Likely.Voters,400,41,47,0,12
2008-11-04,20081110,NV,InsiderAdvantage,,,2008-09-10,,NonPartisan,IVR,Likely.Voters,518,45,46,1,8
2008-11-04,20081111,NV,CNN,Time,,2008-09-30,,NonPartisan,Phone,Likely.Voters,684,51,47,0,2
2008-11-04,20081112,NV,InsiderAdvantage,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,506,49,46,1,4
2008-11-04,20081113,NV,CNN,Time,,2008-10-21,,NonPartisan,Phone,Likely.Voters,700,51,46,1,1
2008-11-04,20081114,NV,CNN,Time,,2008-10-28,,NonPartisan,Phone,Likely.Voters,684,52,45,0,3
2008-11-04,20081115,NV,Rasmussen,,,2008-10-02,,NonPartisan,IVR,Likely.Voters,700,51,47,1,2
2008-11-04,20081116,NV,MasonDixon,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,625,47,43,0,0
2008-11-04,20081117,NV,Rasmussen,,,2008-04-21,,NonPartisan,IVR,Likely.Voters,500,43,49,5,3
2008-11-04,20081118,NV,Research2000,,,2007-11-19,,NonPartisan,Phone,Likely.Voters,600,46,43,0,11
2008-11-04,20081119,NV,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,572,43,50,0,7
2008-11-04,20081120,NV,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,494,51,46,2,0
2008-11-04,20081121,NV,Zogby,Reuters,,2008-11-03,,NonPartisan,Phone,Likely.Voters,586,53,42,0,4
2008-11-04,20081122,NV,SuffolkUniv,,,2008-09-21,,NonPartisan,Phone,Likely.Voters,600,45,46,0,9
2008-11-04,20081123,NV,Rasmussen,,,2008-03-19,,NonPartisan,IVR,Likely.Voters,500,45,41,6,8
2008-11-04,20081124,NV,CNN,Time,,2008-08-26,,NonPartisan,Phone,Registered.Voters,625,49,44,1,7
2008-11-04,20081125,NV,MasonDixon,,,2008-10-09,,NonPartisan,Phone,Likely.Voters,625,47,45,0,6
2008-11-04,20081126,NV,Research2000,,,2008-10-06,,NonPartisan,Phone,Likely.Voters,600,50,43,3,4
2008-11-04,20081127,NV,Zogby,Reuters,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,48,44,0,8
2008-11-04,20081128,NV,InsiderAdvantage,,,2008-09-30,,NonPartisan,IVR,Likely.Voters,437,48,47,1,4
2008-11-04,20081129,NV,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,612,46,41,0,13
2008-11-04,20081130,NV,Gfk,AP,,2008-10-26,,NonPartisan,Phone,Likely.Voters,628,52,40,4,5
2008-11-04,20081131,NV,ARG,,,2008-09-29,,NonPartisan,Phone,Likely.Voters,600,47,49,1,4
2008-11-04,20081132,NV,Research2000,,,2008-10-28,,NonPartisan,Phone,Likely.Voters,600,50,45,0,0
2008-11-04,20081133,NV,ARG,,,2008-09-14,,NonPartisan,Phone,Likely.Voters,600,46,49,0,5
2008-11-04,20081134,NV,InsiderAdvantage,,,2008-10-06,,NonPartisan,IVR,Likely.Voters,468,49,47,1,3
2008-11-04,20081135,NV,Rasmussen,,,2008-07-16,,NonPartisan,IVR,Likely.Voters,500,47,45,4,4
2008-11-04,20081136,NV,Rasmussen,,,2008-10-16,,NonPartisan,IVR,Likely.Voters,700,50,45,2,3
2008-11-04,20081137,NV,MasonDixon,,,2008-06-11,,NonPartisan,Phone,Likely.Voters,625,42,44,0,14
2008-11-04,20081138,NV,Rasmussen,,,2008-10-27,,NonPartisan,IVR,Likely.Voters,700,50,46,3,1
2008-11-04,20081139,NV,Rasmussen,,,2008-09-11,,NonPartisan,IVR,Likely.Voters,700,46,49,1,4
2008-11-04,20081140,NV,Zogby,,,2008-08-19,,NonPartisan,Internet,Likely.Voters,506,39,38,13,10
2008-11-04,20081141,NV,ProjectNewWest,,,2008-09-19,,Partisan,Phone,Likely.Voters,600,47,45,0,0
2008-11-04,20081142,NV,Magellan,,,2008-10-11,,Partisan,Phone,Likely.Voters,602,47,44,1,8
2008-11-04,20081143,NV,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,584,38,38,17,8
2008-11-04,20081144,NV,Research2000,,,2008-08-20,,NonPartisan,Phone,Likely.Voters,600,44,43,7,6
2008-11-04,20081145,NV,SuffolkUniv,,,2008-10-27,,NonPartisan,Phone,Likely.Voters,450,50,40,4,6
2008-11-04,20081146,NV,Rasmussen,,,2008-08-11,,NonPartisan,IVR,Likely.Voters,700,45,48,4,4
2008-11-04,20081147,NY,SienaCollege,,,2008-09-10,,NonPartisan,Phone,Likely.Voters,626,46,41,0,13
2008-11-04,20081148,NY,QuinnipiacUniv,,,2008-06-08,,NonPartisan,Phone,Registered.Voters,1388,50,36,2,8
2008-11-04,20081149,NY,SienaCollege,,,2007-05-25,,NonPartisan,Phone,Registered.Voters,620,50,33,0,18
2008-11-04,20081150,NY,SurveyUSA,,,2008-10-12,,NonPartisan,IVR,Likely.Voters,551,64,31,0,1
2008-11-04,20081151,NY,MaristCollege,,,2008-04-04,,NonPartisan,Phone,Registered.Voters,576,46,48,0,6
2008-11-04,20081152,NY,SienaCollege,,,2008-08-14,,NonPartisan,Phone,Registered.Voters,627,47,39,0,14
2008-11-04,20081153,NY,SienaCollege,,,2008-04-16,,NonPartisan,Phone,Registered.Voters,624,45,40,0,15
2008-11-04,20081154,NY,Rasmussen,,,2008-05-28,,NonPartisan,IVR,Likely.Voters,500,52,33,7,8
2008-11-04,20081155,NY,SienaCollege,,,2008-10-21,,NonPartisan,Phone,Likely.Voters,721,62,31,0,6
2008-11-04,20081156,NY,QuinnipiacUniv,,,2007-04-02,,NonPartisan,Phone,Registered.Voters,1548,47,36,2,12
2008-11-04,20081157,NY,SurveyUSA,,,2007-11-09,,NonPartisan,IVR,Registered.Voters,516,49,43,0,9
2008-11-04,20081158,NY,SurveyUSA,,,2008-06-27,,NonPartisan,IVR,Likely.Voters,531,57,37,0,6
2008-11-04,20081159,NY,SienaCollege,,,2008-06-11,,NonPartisan,Phone,Registered.Voters,624,51,33,0,17
2008-11-04,20081161,NY,SienaCollege,,,2008-09-30,,NonPartisan,Phone,Likely.Voters,631,58,36,0,6
2008-11-04,20081162,NY,Rasmussen,,,2008-08-04,,NonPartisan,IVR,Likely.Voters,500,55,36,5,4
2008-11-04,20081163,NY,QuinnipiacUniv,,,2008-08-04,,NonPartisan,Phone,Registered.Voters,1353,57,36,1,6
2008-11-04,20081164,NY,SienaCollege,,,2007-06-21,,NonPartisan,Phone,Registered.Voters,800,49,35,0,16
2008-11-04,20081165,NY,Rasmussen,,,2008-04-29,,NonPartisan,IVR,Likely.Voters,500,52,35,10,3
2008-11-04,20081166,NY,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,988,58,38,3,1
2008-11-04,20081167,NY,SienaCollege,,,2008-05-15,,NonPartisan,Phone,Registered.Voters,622,49,38,0,14
2008-11-04,20081168,NY,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,503,47,43,0,10
2008-11-04,20081169,NY,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,599,52,38,0,10
2008-11-04,20081170,NY,NY1,,,2007-04-07,,NonPartisan,Phone,Registered.Voters,1013,50,35,1,10
2008-11-04,20081171,NY,MaristCollege,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,527,65,29,0,4
2008-11-04,20081172,NY,SienaCollege,,,2007-04-20,,NonPartisan,Phone,Registered.Voters,980,50,37,0,13
2008-11-04,20081174,NY,SurveyUSA,,,2008-10-28,,NonPartisan,IVR,Likely.Voters,633,62,33,0,3
2008-11-04,20081175,NY,QuinnipiacUniv,,,2007-06-17,,NonPartisan,Phone,Registered.Voters,1369,48,33,3,12
2008-11-04,20081176,NY,Rasmussen,,,2008-03-11,,NonPartisan,IVR,Likely.Voters,500,51,38,8,3
2008-11-04,20081177,NY,SienaCollege,,,2008-01-17,,NonPartisan,Phone,Registered.Voters,625,44,42,0,15
2008-11-04,20081178,NY,SienaCollege,,,2008-07-10,,NonPartisan,Phone,Registered.Voters,626,50,37,0,13
2008-11-04,20081179,NY,NYTimes,,,2008-06-11,,NonPartisan,Phone,Registered.Voters,931,51,32,1,12
