Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2012-11-06,16374-0-0,CO,Grove Insight (D-Project New America/USAction),Project New America,2012-10-28,2012-10-29,http://www.scribd.com/doc/111611304/Memo-PNA-CO3-102912-Docx,Sponsor,Live Phone,Likely Voters,500.0,48.0,45.0,1.0,6.0
2012-11-06,16443-0-0,CO,Rasmussen,,2012-10-29,2012-10-29,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/colorado/election_2012_colorado_president,Nonpartisan,Automated Phone,Likely Voters,750.0,47.0,50.0,2.0,1.0
2012-11-06,16392-0-0,CO,We Ask America,,2012-10-30,2012-10-30,http://weaskamerica.com/2012/10/31/hot-off-the-presses/,Nonpartisan,Automated Phone,Likely Voters,1246.0,50.0,47.0,3.0,0.0
2012-11-06,16626-0-0,CO,Lake Research (D),,2012-10-31,2012-11-04,http://lakeresearch.com/news/USA/LRP_Public_Colorado_Toplines_110512.pdf,Pollster,Live Phone,Likely Voters,400.0,45.0,44.0,3.0,9.0
2012-11-06,16585-0-0,CO,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/colorado/,Nonpartisan,Internet,Likely Voters,752.0,48.0,47.0,3.0,2.0
2012-11-06,16481-0-0,CO,Ipsos/Reuters (Web),,2012-10-31,2012-11-02,http://big.assets.huffingtonpost.com/ipsosstate110212.pdf,Nonpartisan,Internet,Likely Voters,1052.0,46.0,46.0,4.0,4.0
2012-11-06,16462-0-0,CO,PPP (D-LCV),,2012-10-31,2012-11-01,http://images.politico.com/global/2012/11/121102_coloradoresults_lcv.pdf,Sponsor,Automated Phone,Likely Voters,825.0,50.0,46.0,0.0,4.0
2012-11-06,16668-0-0,CO,OnSight/Keating (D),,2012-11-02,2012-11-04,http://onsightpublicaffairs.com/media/wp-content/uploads/2012/11/KR-CO-Tracking-Poll-November-2-4-Presidential-Results.pdf,Sponsor,Live Phone,Likely Voters,603.0,50.0,46.0,2.0,2.0
2012-11-06,16667-0-0,CO,Ipsos/Reuters (Web),,2012-11-03,2012-11-05,http://big.assets.huffingtonpost.com/ReutersIpsosStates.pdf,Nonpartisan,Internet,Likely Voters,774.0,48.0,47.0,3.0,1.0
2012-11-06,16643-0-0,CO,PPP (D),,2012-11-03,2012-11-04,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_CONV_1105.pdf,Pollster,Automated Phone,Likely Voters,1096.0,52.0,46.0,0.0,3.0
2012-11-06,13292-0-0,CT,Quinnipiac,,2012-03-14,2012-03-19,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/connecticut/release-detail?ReleaseID=1724,Nonpartisan,Live Phone,Registered Voters,1622.0,53.0,37.0,1.0,6.0
2012-11-06,14016-4-0,CT,Quinnipiac,,2012-05-29,2012-06-03,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/connecticut/release-detail?ReleaseID=1758,Nonpartisan,Live Phone,Registered Voters,1408.0,50.0,38.0,2.0,10.0
2012-11-06,14536-1-0,CT,PPP (D),,2012-07-26,2012-07-29,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_CT_080112.pdf,Pollster,Automated Phone,Likely Voters,771.0,51.0,43.0,0.0,6.0
2012-11-06,14754-0-0,CT,Rasmussen,,2012-08-21,2012-08-21,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/connecticut/election_2012_connecticut_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,43.0,3.0,3.0
2012-11-06,14822-0-0,CT,PPP (D-League of Conservation Voters),,2012-08-22,2012-08-23,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_CT_073112.pdf,Sponsor,Automated Phone,Likely Voters,881.0,53.0,40.0,0.0,7.0
2012-11-06,14806-1-0,CT,Quinnipiac,,2012-08-22,2012-08-26,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/connecticut/release-detail?ReleaseID=1790,Nonpartisan,Live Phone,Likely Voters,,52.0,45.0,0.0,2.0
2012-11-06,15189-0-0,CT,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/ux5joszhew/Tabs_CT.pdf,Nonpartisan,Internet,Likely Voters,634.0,53.0,40.0,2.0,5.0
2012-11-06,15150-0-0,CT,UConn/Hartford Courant,,2012-09-11,2012-09-16,http://articles.courant.com/2012-09-20/news/hc-poll-prez-ct-0920-20120919_1_romney-s-florida-romney-campaign-republican-mitt-romney,Nonpartisan,Live Phone,Likely Voters,508.0,53.0,32.0,0.0,12.0
2012-11-06,15355-0-0,CT,PPP (D),,2012-09-24,2012-09-26,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_CT_927.pdf,Pollster,Automated Phone,Likely Voters,801.0,54.0,41.0,0.0,5.0
2012-11-06,15513-1-0,CT,Quinnipiac,,2012-09-28,2012-10-02,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/connecticut/release-detail?ReleaseID=1802,Nonpartisan,Live Phone,Likely Voters,1696.0,54.0,42.0,0.0,4.0
2012-11-06,15869-0-0,CT,Siena,,2012-10-04,2012-10-14,http://www.siena.edu/uploadedfiles/home/parents_and_community/community_page/sri/sny_poll/1012CTPolRelease.pdf,Nonpartisan,Live Phone,Likely Voters,552.0,53.0,38.0,0.0,7.0
2012-11-06,15859-0-0,CT,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/connecticut/,Nonpartisan,Internet,Likely Voters,434.0,53.0,39.0,3.0,5.0
2012-11-06,15637-0-0,CT,Rasmussen,,2012-10-07,2012-10-07,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/connecticut/election_2012_connecticut_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,45.0,1.0,3.0
2012-11-06,15912-1-0,CT,UConn/Hartford Courant,,2012-10-11,2012-10-16,"http://www.courant.com/news/politics/hc-uconn-poll-politics-20121018,0,132341.story",Nonpartisan,Live Phone,Likely Voters,574.0,51.0,37.0,0.0,0.0
2012-11-06,16168-0-0,CT,Mason-Dixon,,2012-10-15,2012-10-17,http://www.realclearpolitics.com/articles/2012/10/22/mcmahon_murphy_all_tied_up_in_connecticut_115889.html,Nonpartisan,Live Phone,Likely Voters,625.0,49.0,42.0,0.0,0.0
2012-11-06,15928-0-0,CT,PPP (D-LCV),,2012-10-15,2012-10-16,http://www.scribd.com/doc/110452957/CT-Sen-PPP-for-LCV-Oct-2012,Sponsor,Automated Phone,Likely Voters,1015.0,53.0,44.0,0.0,4.0
2012-11-06,16104-0-0,CT,Quinnipiac,,2012-10-19,2012-10-22,http://www.quinnipiac.edu/institutes-centers/polling-institute/connecticut/release-detail?ReleaseID=1811,Nonpartisan,Live Phone,Likely Voters,1412.0,55.0,41.0,0.0,4.0
2012-11-06,16063-0-0,CT,SurveyUSA/WABC-TV,,2012-10-19,2012-10-21,http://www.surveyusa.com/client/PollReport.aspx?g=fded7065-4b8e-4e70-b960-a4bedb974516,Nonpartisan,IVR/Online,Likely Voters,575.0,53.0,40.0,3.0,4.0
2012-11-06,16092-0-0,CT,Rasmussen,,2012-10-21,2012-10-21,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/connecticut/election_2012_connecticut_president,Nonpartisan,Automated Phone,Likely Voters,500.0,52.0,45.0,1.0,2.0
2012-11-06,16571-0-0,CT,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/connecticut/,Nonpartisan,Internet,Likely Voters,895.0,54.0,39.0,2.0,5.0
2012-11-06,16485-0-0,CT,PPP (D),,2012-11-01,2012-11-02,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_MACT_1102.pdf,Pollster,Automated Phone,Likely Voters,1220.0,55.0,42.0,0.0,3.0
2012-11-06,15956-0-0,DC,PPP (D)/Washington City Paper/Kojo Nnamdi Show,Washington City Paper,2012-10-12,2012-10-14,http://www.washingtoncitypaper.com/blogs/looselips/2012/10/19/poll-david-grosso-within-striking-distance-of-michael-brown/,Pollster,Automated Phone,Likely Voters,1222.0,88.0,8.0,0.0,0.0
2012-11-06,11135-4-0,FL,PPP (D),,2011-03-24,2011-03-27,http://www.publicpolicypolling.com/pdf/PPP_Release_FL_03311023.pdf,Pollster,Automated Phone,Likely Voters,1034.0,46.0,44.0,0.0,11.0
2012-11-06,11181-2-0,FL,Mason-Dixon,,2011-04-04,2011-04-07,http://www.tampabay.com/news/politics/national/poll-only-a-third-of-florida-independents-approve-of-obamas-performance/1163006,Nonpartisan,Live Phone,Likely Voters,800.0,43.0,48.0,0.0,0.0
2012-11-06,11200-5-0,FL,Suffolk,,2011-04-10,2011-04-12,http://www.realclearpolitics.com/docs/2011/Florida_Suffolk_0413.htm,Nonpartisan,Live Phone,Registered Voters,600.0,42.0,43.0,4.0,10.0
2012-11-06,11566-2-0,FL,PPP (D),,2011-06-16,2011-06-19,http://www.publicpolicypolling.com/pdf/PPP_Release_FL_624925.pdf,Pollster,Automated Phone,Likely Voters,848.0,47.0,43.0,0.0,10.0
2012-11-06,12527-0-0,FL,Marist College,,2011-10-10,2011-10-12,http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/A_Politics/_Today_Stories_Teases/FL_Poll%20Results_Questionnaire_111018.pdf,Nonpartisan,Live Phone,Likely Voters,2225.0,45.0,43.0,0.0,12.0
2012-11-06,12103-1-0,FL,Quinnipiac,,2011-10-31,2011-11-07,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/presidential-swing-states-(fl-oh-and-pa)/release-detail?ReleaseID=1671,Nonpartisan,Live Phone,Registered Voters,1185.0,42.0,45.0,2.0,8.0
2012-11-06,12526-0-0,FL,Rasmussen,,2011-11-17,2011-11-17,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/florida/florida_2012_romney_46_obama_42,Nonpartisan,Automated Phone,Likely Voters,500.0,42.0,46.0,9.0,4.0
2012-11-06,12525-0-0,FL,Quinnipiac,,2011-11-28,2011-12-05,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/presidential-swing-states-(fl-oh-and-pa)/release-detail?ReleaseID=1678,Nonpartisan,Live Phone,Registered Voters,1226.0,42.0,45.0,3.0,6.0
2012-11-06,12192-1-0,FL,PPP (D),,2011-11-28,2011-12-01,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_1201925.pdf,Pollster,Automated Phone,Likely Voters,700.0,45.0,44.0,0.0,11.0
2012-11-06,12524-0-0,FL,Marist College,,2011-12-04,2011-12-07,http://msnbcmedia.msn.com/i/MSNBC/Sections/NEWS/A_Politics/_Today_Stories_Teases/NBC_News-Marist_Poll_Florida_December_2011.pdf,Nonpartisan,Live Phone,Likely Voters,2119.0,48.0,41.0,0.0,11.0
2012-11-06,12445-1-0,FL,Quinnipiac,,2012-01-04,2012-01-08,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/florida/release-detail?ReleaseID=1689,Nonpartisan,Live Phone,Registered Voters,1412.0,43.0,46.0,2.0,6.0
2012-11-06,12580-0-0,FL,Tarrance (R-Walker),,2012-01-17,2012-01-18,http://www.postonpolitics.com/2012/01/poll-romney-and-obama-even-in-florida-64-want-more-everglades-spending/,Pollster,Live Phone,Likely Voters,607.0,46.0,45.0,0.0,9.0
2012-11-06,12639-3-0,FL,Quinnipiac,,2012-01-19,2012-01-23,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/florida/release-detail?ReleaseID=1695,Nonpartisan,Live Phone,Registered Voters,1518.0,45.0,45.0,2.0,6.0
2012-11-06,12640-2-0,FL,Suffolk,,2012-01-22,2012-01-24,http://www.suffolk.edu/images/content/FINAL_FLA_Marginals_WED_JAN_25_WITH_THURSDAY_EMBARGO.pdf,Nonpartisan,Live Phone,Registered Voters,600.0,42.0,47.0,1.0,10.0
2012-11-06,12651-1-0,FL,Mason-Dixon,,2012-01-24,2012-01-26,http://www.miamiherald.com/2012/01/28/v-fullstory/2613266/poll-romney-holds-big-lead-over.html,Nonpartisan,Live Phone,Likely Voters,800.0,44.0,48.0,0.0,0.0
2012-11-06,12652-0-0,FL,Marist College,,2012-01-25,2012-01-27,http://maristpoll.marist.edu/wp-content/misc/FLpolls/FL120125/Republican%20Primary%202012/2012%20Hypothetical%20Presidential%20Tossup_Obama_Romney_FL%20Registered%20Voters.htm,Nonpartisan,Live Phone,Likely Voters,1379.0,49.0,41.0,0.0,10.0
2012-11-06,12832-2-0,FL,Rasmussen,,2012-02-09,2012-02-09,http://www.rasmussenreports.com/public_content/archive/election_2012_archive/florida/florida_obama_nearly_tied_with_santorum_ahead_of_romney,Nonpartisan,Automated Phone,Likely Voters,500.0,47.0,44.0,5.0,3.0
2012-11-06,13220-1-0,FL,Rasmussen,,2012-03-13,2012-03-13,http://www.rasmussenreports.com/public_content/archive/election_2012_archive/florida/florida_2012_obama_now_edges_romney_and_santorum,Nonpartisan,Automated Phone,Likely Voters,500.0,46.0,43.0,7.0,4.0
2012-11-06,13368-0-0,FL,Quinnipiac,,2012-03-20,2012-03-26,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/presidential-swing-states-%28fl-oh-and-pa%29/release-detail?ReleaseID=1727,Nonpartisan,Live Phone,Registered Voters,1228.0,49.0,42.0,2.0,5.0
2012-11-06,13541-0-0,FL,PPP (D),,2012-04-12,2012-04-15,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_417.pdf,Pollster,Automated Phone,Likely Voters,700.0,50.0,45.0,0.0,5.0
2012-11-06,13570-0-0,FL,FOX,,2012-04-15,2012-04-17,http://www.foxnews.com/politics/interactive/2012/04/19/fox-news-poll-obama-and-romney-in-tight-race-in-florida/,Nonpartisan,Live Phone,Registered Voters,757.0,45.0,43.0,2.0,11.0
2012-11-06,13618-0-0,FL,Purple Strategies,,2012-04-19,2012-04-23,http://www.purplestrategies.com/wp-content/uploads/AprilPurplePoll_v9.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,45.0,47.0,0.0,7.0
2012-11-06,13677-0-0,FL,Quinnipiac,,2012-04-25,2012-05-01,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/presidential-swing-states-%28fl-oh-and-pa%29/release-detail?ReleaseID=1743,Nonpartisan,Live Phone,Registered Voters,1169.0,43.0,44.0,3.0,11.0
2012-11-06,13635-0-0,FL,Rasmussen,,2012-04-25,2012-04-25,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/florida/election_2012_florida_president,Nonpartisan,Automated Phone,Likely Voters,500.0,45.0,46.0,6.0,3.0
2012-11-06,13725-0-0,FL,Suffolk,,2012-05-06,2012-05-08,http://www.suffolk.edu/51092.html,Nonpartisan,Live Phone,Registered Voters,600.0,46.0,45.0,2.0,8.0
2012-11-06,13872-0-0,FL,Quinnipiac,,2012-05-15,2012-05-21,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/florida/release-detail?ReleaseID=1752,Nonpartisan,Live Phone,Registered Voters,1722.0,41.0,47.0,2.0,10.0
2012-11-06,13891-0-0,FL,NBC/Marist,,2012-05-17,2012-05-20,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC%20News-Marist_Poll_Florida.pdf,Nonpartisan,Live Phone,Registered Voters,1078.0,48.0,44.0,1.0,7.0
2012-11-06,14037-1-0,FL,Purple Strategies,,2012-05-31,2012-06-05,http://www.purplestrategies.com/wp-content/uploads/6.2012-Purple-Poll.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,45.0,49.0,0.0,6.0
2012-11-06,14009-0-0,FL,PPP (D),,2012-05-31,2012-06-03,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_605.pdfling.com/pdf/2011/PPP_Release_FL_417.pdf,Pollster,Automated Phone,Likely Voters,642.0,50.0,46.0,0.0,4.0
2012-11-06,14141-1-0,FL,Quinnipiac,,2012-06-12,2012-06-18,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/florida/release-detail?ReleaseID=1766,Nonpartisan,Live Phone,Registered Voters,1697.0,46.0,42.0,2.0,9.0
2012-11-06,14187-0-0,FL,Quinnipiac,,2012-06-19,2012-06-25,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/presidential-swing-states-%28fl-oh-and-pa%29/release-detail?ReleaseID=1767,Nonpartisan,Live Phone,Registered Voters,1200.0,45.0,41.0,2.0,12.0
2012-11-06,14321-0-0,FL,Garin-Hart-Yang (D-Priorities USA),,2012-06-25,2012-07-03,http://www.prioritiesusaaction.org/blog/2012-07-mitt-romneys-central-qualification-becomes-a-signifi,Sponsor,Live Phone,Likely Voters,803.0,48.0,44.0,0.0,0.0
2012-11-06,14241-0-0,FL,We Ask America,,2012-07-01,2012-07-02,http://weaskamerica.com/2012/07/03/tight-in-florida/,Nonpartisan,Automated Phone,Likely Voters,1127.0,46.0,45.0,0.0,9.0
2012-11-06,14357-3-0,FL,Purple Strategies,,2012-07-09,2012-07-13,http://www.purplestrategies.com/wp-content/uploads/7.2012-Purple-Poll.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,45.0,48.0,0.0,7.0
2012-11-06,14349-0-0,FL,Mason-Dixon,Bay News 9 | Miami Herald,2012-07-09,2012-07-11,http://www.cfnews13.com/content/news/cfnews13/news/article.html/content/news/articles/cfn/2012/7/13/florida_decides_poll_0.html,Nonpartisan,Live Phone,Likely Voters,800.0,46.0,45.0,2.0,7.0
2012-11-06,14288-0-0,FL,Rasmussen,,2012-07-09,2012-07-09,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/florida/election_2012_florida_president,Nonpartisan,Automated Phone,Likely Voters,500.0,45.0,46.0,5.0,4.0
2012-11-06,14406-0-0,FL,SurveyUSA,,2012-07-17,2012-07-19,http://www.surveyusa.com/client/PollReport.aspx?g=e4e06e26-835c-4f08-8c04-24a8c4975bc3,Nonpartisan,IVR/Online,Likely Voters,647.0,48.0,43.0,4.0,5.0
2012-11-06,14519-0-0,FL,Quinnipiac/NYT/CBS,,2012-07-24,2012-07-30,http://www.nytimes.com/interactive/2012/08/01/us/politics/01quinnipiac-new-york-times-cbs-poll.html?ref=politics,Nonpartisan,Live Phone,Likely Voters,1177.0,51.0,45.0,1.0,4.0
2012-11-06,14511-1-0,FL,PPP (D),,2012-07-26,2012-07-29,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_073012.pdf,Pollster,Automated Phone,Likely Voters,871.0,48.0,47.0,0.0,5.0
2012-11-06,14667-3-0,FL,Purple Strategies,,2012-08-13,2012-08-14,http://www.purplestrategies.com/wp-content/uploads/PurplePoll_Aug15_Final.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,47.0,48.0,0.0,5.0
2012-11-06,14739-0-0,FL,Quinnipiac/NYT/CBS,,2012-08-15,2012-08-21,http://www.nytimes.com/interactive/2012/08/23/us/politics/23poll-docs.html,Nonpartisan,Live Phone,Likely Voters,1241.0,49.0,46.0,1.0,0.0
2012-11-06,14675-0-0,FL,Rasmussen,,2012-08-15,2012-08-15,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/florida/election_2012_florida_president,Nonpartisan,Automated Phone,Likely Voters,500.0,43.0,45.0,3.0,8.0
2012-11-06,14708-0-0,FL,FMWB (D),,2012-08-17,2012-08-17,http://www.scribd.com/doc/103331632/FMWB-Fulmer-Associates-Aggregate-Polling-Study-Report-for-Florida-General-Election?secret_password=1zk6r9l2b6szas5ioh5,Pollster,Automated Phone,Likely Voters,1503.0,40.0,54.0,3.0,5.0
2012-11-06,14737-0-0,FL,Gravis Marketing,,2012-08-20,2012-08-20,http://www.scribd.com/doc/103453232/Florida,Nonpartisan,Automated Phone,Likely Voters,728.0,45.0,48.0,0.0,0.0
2012-11-06,14800-0-0,FL,CNN/Time/ORC,Time,2012-08-22,2012-08-26,,Nonpartisan,Live Phone,Likely Voters,776.0,50.0,46.0,2.0,1.0
2012-11-06,14868-1-0,FL,PPP (D),,2012-08-31,2012-09-02,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_912.pdf,Pollster,Automated Phone,Likely Voters,1548.0,48.0,47.0,0.0,4.0
2012-11-06,14879-0-0,FL,Gravis Marketing,,2012-09-02,2012-09-02,http://www.scribd.com/doc/104872042/Gravis-Florida-September-2-2012-Presidential-Poll,Nonpartisan,Automated Phone,Likely Voters,1288.0,47.0,48.0,0.0,5.0
2012-11-06,15163-0-0,FL,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/2ndejt0wdr/cbsTabs_FL.pdf,Nonpartisan,Internet,Likely Voters,1415.0,49.0,47.0,3.0,2.0
2012-11-06,14979-0-0,FL,SurveyUSA,,2012-09-07,2012-09-09,http://www.surveyusa.com/client/PollReport.aspx?g=0e8560f2-ff17-47b5-a9ca-af30a69105e4,Nonpartisan,IVR/Online,Likely Voters,596.0,48.0,44.0,2.0,5.0
2012-11-06,15038-0-0,FL,Consensus Communications (R),,2012-09-08,2012-09-11,hhttp://www.onmessage.com/news/72-presidential-race-in-florida-dead-heat-42-42.html,Pollster,Live Phone,Likely Voters,606.0,42.0,42.0,0.0,0.0
2012-11-06,15028-1-0,FL,NBC/WSJ/Marist,NBC News,2012-09-09,2012-09-11,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/florida_poll_september.pdf,Nonpartisan,Live Phone,Likely Voters,980.0,49.0,44.0,1.0,5.0
2012-11-06,15012-0-0,FL,McLaughlin (R)/AIF,,2012-09-09,2012-09-10,http://miamiherald.typepad.com/nakedpolitics/2012/09/biz-group-fl-poll-romney-50-obama-47.html,Pollster,Live Phone,Likely Voters,600.0,47.0,50.0,0.0,3.0
2012-11-06,15173-1-0,FL,Caddell/McLaughlin (R)/Secure America Now,,2012-09-11,2012-09-12,http://battlegroundwatch.files.wordpress.com/2012/09/caddell-fl-and-oh-sep-18-12.pdf,Pollster,Live Phone,Likely Voters,600.0,44.0,48.0,0.0,9.0
2012-11-06,15008-0-0,FL,Rasmussen,,2012-09-12,2012-09-12,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/florida/election_2012_florida_president,Nonpartisan,Automated Phone,Likely Voters,500.0,48.0,46.0,3.0,3.0
2012-11-06,15199-0-0,FL,Purple Strategies,,2012-09-15,2012-09-19,http://www.purplestrategies.com/wp-content/uploads/PurplePoll-9.21.12.pdf,Nonpartisan,IVR/Online,Likely Voters,600.0,47.0,48.0,0.0,5.0
2012-11-06,15096-0-0,FL,Gravis Marketing,,2012-09-15,2012-09-16,http://www.realclearpolitics.com/docs/2012/Gravis_FL_0918.pdf,Nonpartisan,Automated Phone,Likely Voters,1728.0,47.0,48.0,0.0,5.0
2012-11-06,15146-0-0,FL,FOX,,2012-09-16,2012-09-18,http://www.foxnews.com/politics/interactive/2012/09/19/obama-has-edge-over-romney-among-likely-voters-in-florida/,Nonpartisan,Live Phone,Likely Voters,829.0,49.0,44.0,2.0,5.0
2012-11-06,15286-0-0,FL,Mason-Dixon,Bay News 9 | Miami Herald | Central Florida News 13 | Tampa Bay Times,2012-09-17,2012-09-19,http://www.tampabay.com/news/politics/national/barack-obama-mitt-romney-essentially-tied-in-florida-new-timesheraldbay/1252518,Nonpartisan,Live Phone,Likely Voters,800.0,48.0,47.0,1.0,4.0
2012-11-06,15313-0-0,FL,Quinnipiac/NYT/CBS,,2012-09-18,2012-09-24,http://www.cbsnews.com/8301-250_162-57520341/poll-obama-opens-substantial-leads-in-key-swing-states/?pageNum=3&tag=contentMain;contentBody,Nonpartisan,Live Phone,Likely Voters,1196.0,53.0,44.0,1.0,3.0
2012-11-06,15158-0-0,FL,We Ask America,,2012-09-18,2012-09-18,http://weaskamerica.com/2012/09/20/falling/,Nonpartisan,Automated Phone,Likely Voters,1230.0,49.0,46.0,0.0,4.0
2012-11-06,15289-0-0,FL,Washington Post,,2012-09-19,2012-09-23,http://www.washingtonpost.com/wp-srv/politics/polls/postFLOHpoll_20120923.html,Nonpartisan,Live Phone,Likely Voters,769.0,51.0,47.0,2.0,1.0
2012-11-06,15269-0-0,FL,ARG,,2012-09-20,2012-09-22,http://americanresearchgroup.com/pres2012/FL12.html,Nonpartisan,Live Phone,Likely Voters,600.0,50.0,45.0,1.0,4.0
2012-11-06,15253-1-0,FL,PPP (D),,2012-09-20,2012-09-23,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_FL_923.pdf,Pollster,Automated Phone,Likely Voters,861.0,50.0,46.0,0.0,4.0
2012-11-06,15324-0-0,FL,InsiderAdvantage/Florida Times-Union,,2012-09-24,2012-09-24,http://www.southernpoliticalreport.com/story.aspx?sid=2706,Nonpartisan,Automated Phone,Likely Voters,540.0,49.0,46.0,1.0,4.0
2012-11-06,15479-1-0,FL,Suffolk,,2012-09-27,2012-09-30,http://www.suffolk.edu/research/54209.html,Nonpartisan,Live Phone,Likely Voters,600.0,46.0,43.0,3.0,8.0
