Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2016-11-08,23168-3-0,CO,Quinnipiac,,2015-11-11,2015-11-15,http://www.quinnipiac.edu/images/polling/co/co11182015_c23tbvm.pdf,Nonpartisan,Live Phone,Registered Voters,1262.0,37.0,48.0,4.0,11.0
2016-11-08,24767-0-0,CO,CBS/YouGov,,2016-06-21,2016-06-24,https://www.scribd.com/doc/316764904/CBS-News-2016-Battleground-Tracker-Colorado-June-2016,Nonpartisan,Internet,Likely Voters,996.0,40.0,39.0,9.0,10.0
2016-11-08,24895-0-0,CO,NBC/WSJ/Marist,NBC News,2016-07-05,2016-07-11,http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551,Nonpartisan,Live Phone,Registered Voters,794.0,43.0,35.0,4.0,17.0
2016-11-08,24895-1-0,CO,NBC/WSJ/Marist,NBC News,2016-07-05,2016-07-11,http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551,Nonpartisan,Live Phone,Registered Voters,794.0,39.0,33.0,20.0,9.0
2016-11-08,24887-0-0,CO,Gravis Marketing,,2016-07-07,2016-07-08,http://big.assets.huffingtonpost.com/COGravispoll.pdf,Nonpartisan,Automated Phone,Registered Voters,1313.0,43.0,41.0,16.0,0.0
2016-11-08,24887-1-0,CO,Gravis Marketing,,2016-07-07,2016-07-08,http://big.assets.huffingtonpost.com/COGravispoll.pdf,Nonpartisan,Automated Phone,Registered Voters,1313.0,39.0,38.0,23.0,0.0
2016-11-08,24868-0-0,CO,Harper (R),,2016-07-07,2016-07-09,http://harperpolling.com/polls/colorado-general-election-poll#PresidentialBallot,Pollster,IVR/Live Phone,Likely Voters,500.0,45.0,38.0,14.0,4.0
2016-11-08,24882-0-0,CO,FOX,,2016-07-09,2016-07-12,http://www.foxnews.com/politics/interactive/2016/07/13/fox-news-poll-71316-trump-trails-clinton-in-colorado/,Nonpartisan,Live Phone,Registered Voters,600.0,44.0,34.0,11.0,11.0
2016-11-08,24882-1-0,CO,FOX,,2016-07-09,2016-07-12,http://www.foxnews.com/politics/interactive/2016/07/13/fox-news-poll-71316-trump-trails-clinton-in-colorado/,Nonpartisan,Live Phone,Registered Voters,600.0,37.0,28.0,23.0,13.0
2016-11-08,24875-0-0,CO,Monmouth University,,2016-07-09,2016-07-12,http://monmouth.edu/polling-institute/reports/MonmouthPoll_CO_071316/,Nonpartisan,Live Phone,Likely Voters,404.0,48.0,35.0,11.0,7.0
2016-11-08,25150-0-0,CO,NBC/WSJ/Marist,NBC News,2016-08-04,2016-08-10,http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136,Nonpartisan,Live Phone,Registered Voters,899.0,46.0,32.0,1.0,20.0
2016-11-08,25150-1-0,CO,NBC/WSJ/Marist,NBC News,2016-08-04,2016-08-10,http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136,Nonpartisan,Live Phone,Registered Voters,899.0,41.0,29.0,22.0,8.0
2016-11-08,25349-0-0,CO,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,2428.0,46.0,44.0,0.0,10.0
2016-11-08,25349-1-0,CO,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,2428.0,37.0,37.0,22.0,4.0
2016-11-08,25199-0-0,CO,Quinnipiac,,2016-08-09,2016-08-16,http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373,Nonpartisan,Live Phone,Likely Voters,830.0,49.0,39.0,4.0,9.0
2016-11-08,25199-1-0,CO,Quinnipiac,,2016-08-09,2016-08-16,http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2373,Nonpartisan,Live Phone,Likely Voters,830.0,41.0,33.0,23.0,3.0
2016-11-08,25541-0-0,CO,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,563.0,40.0,43.0,0.0,17.0
2016-11-08,25419-0-0,CO,Magellan (R),,2016-08-29,2016-08-31,http://magellanstrategies.com/wp-content/uploads/2016/09/Magellan-Strategies-Colorado-Presidential-Survey-Summary-090916.pdf,Pollster,Live Phone,Likely Voters,500.0,41.0,36.0,17.0,6.0
2016-11-08,25622-0-0,CO,Quinnipiac,,2016-09-13,2016-09-21,http://big.assets.huffingtonpost.com/quipac.pdf,Nonpartisan,Live Phone,Likely Voters,644.0,44.0,42.0,12.0,2.0
2016-11-08,25622-1-0,CO,Quinnipiac,,2016-09-13,2016-09-21,http://big.assets.huffingtonpost.com/quipac.pdf,Nonpartisan,Live Phone,Likely Voters,644.0,47.0,47.0,2.0,4.0
2016-11-08,25616-0-0,CO,Franklin and Marshall College/Colorado Mesa University,,2016-09-14,2016-09-18,http://www.coloradomesa.edu/social-research-center/cmu-rmpbs-poll-results.html,Nonpartisan,Live Phone/Online,Likely Voters,350.0,44.0,35.0,14.0,7.0
2016-11-08,25616-1-0,CO,Franklin and Marshall College/Colorado Mesa University,,2016-09-14,2016-09-18,http://www.coloradomesa.edu/social-research-center/cmu-rmpbs-poll-results.html,Nonpartisan,Live Phone/Online,Likely Voters,350.0,41.0,34.0,15.0,10.0
2016-11-08,26101-0-0,CO,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,710.0,45.0,45.0,0.0,10.0
2016-11-08,25651-0-0,CO,CNN,,2016-09-20,2016-09-25,http://www.cnn.com/2016/09/26/politics/donald-trump-hillary-clinton-colorado-pennsylvania-polls/index.html,Nonpartisan,Live Phone,Likely Voters,784.0,41.0,42.0,16.0,0.0
2016-11-08,25651-1-0,CO,CNN,,2016-09-20,2016-09-25,http://www.cnn.com/2016/09/26/politics/donald-trump-hillary-clinton-colorado-pennsylvania-polls/index.html,Nonpartisan,Live Phone,Likely Voters,784.0,49.0,47.0,0.0,3.0
2016-11-08,25645-0-0,CO,CBS/YouGov,,2016-09-21,2016-09-23,https://today.yougov.com/news/2016/09/25/race-tightens-va-trump-down-1-co-9-mo/,Nonpartisan,Internet,Likely Voters,991.0,40.0,39.0,11.0,10.0
2016-11-08,26344-4-0,CO,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,695.0,47.0,41.0,0.0,12.0
2016-11-08,25892-0-0,CO,Keating (D),,2016-09-27,2016-09-29,http://big.assets.huffingtonpost.com/Keating-Colorado-2016-09-29.pdf,Pollster,Live Phone,Likely Voters,602.0,44.0,33.0,17.0,6.0
2016-11-08,25795-0-0,CO,PPP (D-Vote Vets Action Fund),,2016-09-27,2016-09-28,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf,Pollster,IVR/Online,Likely Voters,694.0,46.0,40.0,8.0,6.0
2016-11-08,25795-1-0,CO,PPP (D-Vote Vets Action Fund),,2016-09-27,2016-09-28,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_BattlegroundStates_92916.pdf,Pollster,IVR/Online,Likely Voters,694.0,51.0,44.0,0.0,5.0
2016-11-08,25839-0-0,CO,Monmouth University,,2016-09-29,2016-10-02,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_CO_100316/,Nonpartisan,Live Phone,Likely Voters,400.0,49.0,38.0,11.0,3.0
2016-11-08,26008-0-0,CO,Gravis Marketing/Breitbart,,2016-10-03,2016-10-04,http://www.breitbart.com/2016-presidential-race/2016/10/08/exclusive-breitbartgravis-colorado-poll-donald-trump-hillary-clinton-tied-key-western-battleground-state/,Nonpartisan,IVR/Online,Registered Voters,1246.0,40.0,40.0,13.0,6.0
2016-11-08,26239-0-0,CO,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,956.0,50.0,41.0,0.0,8.0
2016-11-08,26239-1-0,CO,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,956.0,44.0,37.0,16.0,3.0
2016-11-08,26214-0-0,CO,Quinnipiac,,2016-10-10,2016-10-16,https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2388,Nonpartisan,Live Phone,Likely Voters,685.0,45.0,37.0,14.0,5.0
2016-11-08,26214-1-0,CO,Quinnipiac,,2016-10-10,2016-10-16,https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2388,Nonpartisan,Live Phone,Likely Voters,685.0,51.0,40.0,2.0,8.0
2016-11-08,26256-0-0,CO,Magellan (R),,2016-10-12,2016-10-13,http://magellanstrategies.com/wp-content/uploads/2016/10/Magellan-Strategies-Colorado-Presidential-and-US-Senate-Survey-Summary-101816.pdf,Pollster,Live Phone,Likely Voters,500.0,40.0,35.0,19.0,6.0
2016-11-08,26186-0-0,CO,Gravis Marketing/Breitbart,,2016-10-12,2016-10-13,http://www.breitbart.com/2016-presidential-race/2016/10/15/exclusive-breitbartgravis-poll-clinton-opens-lead-over-trump-44-39-in-colorado-gains-5-points-in-a-week/,Nonpartisan,IVR/Online,Registered Voters,1226.0,44.0,39.0,8.0,9.0
2016-11-08,26806-4-0,CO,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,696.0,48.0,42.0,0.0,10.0
2016-11-08,26672-0-0,CO,U Colorado Boulder,,2016-10-17,2016-10-24,http://big.assets.huffingtonpost.com/20161102.CO.1.pdf,Nonpartisan,Internet,Adults,1004.0,44.0,34.0,22.0,0.0
2016-11-08,26441-5-0,CO,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1595.0,44.0,38.0,15.0,3.0
2016-11-08,26419-0-0,CO,Remington Research Group (R)/Axiom Strategies,,2016-10-20,2016-10-22,http://big.assets.huffingtonpost.com/COSTATEWIDE.pdf,Sponsor,IVR/Live Phone,Likely Voters,1581.0,45.0,43.0,7.0,4.0
2016-11-08,26592-5-0,CO,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,342.0,50.0,46.0,5.0,0.0
2016-11-08,26596-5-0,CO,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1532.0,43.0,39.0,15.0,2.0
2016-11-08,26546-0-0,CO,CBS/YouGov,,2016-10-26,2016-10-28,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f4ybwd5qg4/CO_Final_20161030.pdf,Nonpartisan,Internet,Likely Voters,997.0,42.0,39.0,13.0,5.0
2016-11-08,26644-0-0,CO,Lucid/The Times-Picayune,,2016-10-28,2016-11-01,https://luc.id/wp-content/uploads/2016/11/Colorado-Battleground-Results.pdf,Nonpartisan,Internet,Likely Voters,972.0,44.0,37.0,12.0,8.0
2016-11-08,26677-0-0,CO,University of Denver/Ciruli,,2016-10-29,2016-10-31,http://www.documentcloud.org/documents/3213243-225-Crossley-Survey-Results-Media.html,Nonpartisan,Live Phone,Likely Voters,550.0,42.0,41.0,2.0,15.0
2016-11-08,26677-1-0,CO,University of Denver/Ciruli,,2016-10-29,2016-10-31,http://www.documentcloud.org/documents/3213243-225-Crossley-Survey-Results-Media.html,Nonpartisan,Live Phone,Likely Voters,550.0,39.0,39.0,9.0,14.0
2016-11-08,26793-5-0,CO,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,343.0,50.0,44.0,6.0,0.0
2016-11-08,26567-0-0,CO,Remington Research Group (R)/Axiom Strategies,,2016-10-30,2016-10-30,http://axiomstrategies.com/abc/,Sponsor,IVR/Live Phone,Likely Voters,952.0,45.0,44.0,7.0,4.0
2016-11-08,26807-5-0,CO,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,2777.0,43.0,40.0,14.0,2.0
2016-11-08,26760-0-0,CO,Remington Research Group (R)/Axiom Strategies,,2016-11-01,2016-11-02,http://big.assets.huffingtonpost.com/ABC_CO_STATEWIDE110416.pdf,Sponsor,IVR/Live Phone,Likely Voters,1863.0,42.0,41.0,11.0,6.0
2016-11-08,26737-0-0,CO,Gravis Marketing/Breitbart,,2016-11-01,2016-11-02,https://www.scribd.com/document/330037738/Colorado-November-3-2016-v2#from_embed,Nonpartisan,IVR/Online,Registered Voters,1125.0,40.0,40.0,17.0,3.0
2016-11-08,26678-0-0,CO,Magellan (R),,2016-11-01,2016-11-02,http://magellanstrategies.com/wp-content/uploads/2016/11/Magellan-Strategies-Colorado-US-President-Survey-Summary-110316.pdf,Pollster,Live Phone,Likely Voters,500.0,44.0,38.0,11.0,7.0
2016-11-08,26725-0-0,CO,Keating (D-OnSight Public Affairs),,2016-11-02,2016-11-03,http://keatingresearch.com/wp-content/uploads/2016/11/2016Nov4Poll.pdf,Sponsor,Live Phone,Likely Voters,605.0,43.0,38.0,14.0,6.0
2016-11-08,26721-0-0,CO,PPP (D),,2016-11-03,2016-11-04,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf,Pollster,IVR/Online,Likely Voters,704.0,48.0,43.0,7.0,3.0
2016-11-08,26721-1-0,CO,PPP (D),,2016-11-03,2016-11-04,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_COMIVA_110416.pdf,Pollster,IVR/Online,Likely Voters,704.0,50.0,45.0,0.0,5.0
2016-11-08,22582-2-0,FL,Quinnipiac,,2015-08-07,2015-08-18,http://www.quinnipiac.edu/images/polling/ps/sfl08202015_trendscrosstabs_Sdeg82k.pdf,Nonpartisan,Live Phone,Registered Voters,1093.0,41.0,43.0,3.0,13.0
2016-11-08,22737-13-0,FL,PPP (D),,2015-09-11,2015-09-13,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_91515.pdf,Pollster,IVR/Online,Likely Voters,814.0,42.0,48.0,0.0,9.0
2016-11-08,22910-1-0,FL,Cherry (R-Florida Chamber of Commerce),,2015-09-16,2015-09-20,https://www.flchamber.com/print/21713,Pollster,Live Phone,Likely Voters,605.0,42.0,41.0,0.0,0.0
2016-11-08,23190-3-0,FL,Florida Atlantic University,,2015-09-17,2015-09-20,http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vk4c0N-rSMJ,Nonpartisan,Automated Phone,Registered Voters,801.0,45.0,46.0,0.0,10.0
2016-11-08,22860-6-0,FL,Quinnipiac,,2015-09-25,2015-10-05,http://www.quinnipiac.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2287,Nonpartisan,Live Phone,Registered Voters,1173.0,46.0,41.0,3.0,10.0
2016-11-08,23054-2-0,FL,SurveyUSA/Bay News 9/News 13,Bay News 9,2015-10-28,2015-11-01,http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2015/11/3/florida_decides_poll_2016_election.html#1,Nonpartisan,IVR/Online,Likely Voters,2400.0,43.0,47.0,0.0,9.0
2016-11-08,23188-4-0,FL,Florida Atlantic University,,2015-11-15,2015-11-16,http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vk4lWt-rSMJ,Nonpartisan,Automated Phone,Registered Voters,829.0,41.0,49.0,0.0,10.0
2016-11-08,23292-3-0,FL,Saint Leo University,,2015-11-29,2015-12-03,http://polls.saintleo.edu/florida-mirrors-nation-in-persistent-affinity-for-trump-or-clinton-plus-growing-concern-for-security/?utm_source=hootsuite,Nonpartisan,Internet,Likely Voters,404.0,49.0,41.0,0.0,0.0
2016-11-08,23532-3-0,FL,Florida Atlantic University,,2016-01-15,2016-01-18,http://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/index.aspx#.Vp-j0lMrL1I,Nonpartisan,Automated Phone,Registered Voters,1008.0,44.0,47.0,0.0,9.0
2016-11-08,23730-2-0,FL,Florida Southern College Center,,2016-01-30,2016-02-06,http://big.assets.huffingtonpost.com/FSCFloridaPrimaryPreferencePoll02820162.pdf,Nonpartisan,Live Phone,Registered Voters,608.0,45.0,38.0,3.0,14.5
2016-11-08,23886-6-0,FL,PPP (D),,2016-02-24,2016-02-25,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_FL_22516.pdf,Pollster,IVR/Online,Likely Voters,1012.0,44.0,46.0,0.0,10.0
2016-11-08,24021-2-0,FL,CNN,,2016-03-02,2016-03-06,http://www.cnn.com/2016/03/09/politics/trump-clinton-lead-florida-ohio/index.html,Nonpartisan,Live Phone,Registered Voters,854.0,50.0,43.0,2.0,6.0
2016-11-08,24057-3-0,FL,NBC/WSJ/Marist,NBC News,2016-03-04,2016-03-10,http://maristpoll.marist.edu/313-trump-ahead-in-fl-il-kasich-up-in-oh-clinton-ahead-in-fl-il-and-oh/,Nonpartisan,Live Phone,Registered Voters,2422.0,49.0,41.0,0.0,9.0
2016-11-08,24010-2-0,FL,SurveyUSA/Bay News 9/News 13,Bay News 9,2016-03-04,2016-03-06,http://www.surveyusa.com/client/PollReport.aspx?g=378880b5-7bb0-449b-bf41-cfcbde47f2e0,Nonpartisan,IVR/Online,Likely Voters,1961.0,44.0,45.0,0.0,12.0
2016-11-08,24418-0-0,FL,Associated Industries of Florida (R),,2016-04-25,2016-04-27,http://www.capitalnewyork.com/article/florida/2016/05/8598048/florida-poll-republican-brand-damage-bolsters-clinton,Pollster,Live Phone,Likely Voters,604.0,49.0,36.0,0.0,15.0
2016-11-08,24463-0-0,FL,Quinnipiac,,2016-04-27,2016-05-08,https://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2345,Nonpartisan,Live Phone,Registered Voters,1051.0,43.0,42.0,2.0,13.0
2016-11-08,24529-0-0,FL,CBS/YouGov,,2016-05-16,2016-05-19,https://www.scribd.com/doc/313450291/CBS-News-2016-Battleground-Tracker-Florida-May-22,Nonpartisan,Internet,Likely Voters,995.0,43.0,42.0,14.0,1.0
2016-11-08,24554-0-0,FL,Gravis Marketing,,2016-05-17,2016-05-18,http://gravismarketing.com/polling-and-market-research/florida-general-election-poll-marijuana-and-trans-bathroom/,Nonpartisan,Automated Phone,Registered Voters,2542.0,46.0,42.0,0.0,12.0
2016-11-08,24606-0-0,FL,Mason-Dixon,,2016-05-31,2016-06-02,http://www.realclearpolitics.com/docs/2016/Mason_Dixon_FL_June_2016.pdf,Nonpartisan,Live Phone,Registered Voters,625.0,45.0,42.0,6.0,7.0
2016-11-08,24635-0-0,FL,PPP (D),,2016-06-02,2016-06-05,http://www.publicpolicypolling.com/pdf/PPP_Release_FL_607161.pdf,Pollster,IVR/Online,Likely Voters,737.0,40.0,41.0,6.0,13.0
2016-11-08,24635-1-0,FL,PPP (D),,2016-06-02,2016-06-05,http://www.publicpolicypolling.com/pdf/PPP_Release_FL_607161.pdf,Pollster,IVR/Online,Likely Voters,737.0,44.0,45.0,0.0,11.0
2016-11-08,24720-0-0,FL,Quinnipiac,,2016-06-08,2016-06-19,https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf,Nonpartisan,Live Phone,Registered Voters,975.0,47.0,39.0,2.0,12.0
2016-11-08,24720-1-0,FL,Quinnipiac,,2016-06-08,2016-06-19,https://www.qu.edu/images/polling/ps/ps06212016_Sfw34kbm.pdf,Nonpartisan,Live Phone,Registered Voters,975.0,42.0,36.0,12.0,10.0
2016-11-08,24842-0-0,FL,GQR (D-Democracy Corps/Women's Voices Women Vote),Democracy Corps,2016-06-11,2016-06-20,http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf,Sponsor,Live Phone,Likely Voters,300.0,52.0,39.0,6.0,3.0
2016-11-08,24842-1-0,FL,GQR (D-Democracy Corps/Women's Voices Women Vote),Democracy Corps,2016-06-11,2016-06-20,http://big.assets.huffingtonpost.com/Dcorps_WV_BG_2016.pdf,Sponsor,Live Phone,Likely Voters,300.0,49.0,38.0,11.0,2.0
2016-11-08,24766-0-0,FL,CBS/YouGov,,2016-06-21,2016-06-24,https://www.scribd.com/doc/316764858/CBS-News-2016-Battleground-Tracker-Florida-June-2016,Nonpartisan,Internet,Likely Voters,1192.0,44.0,41.0,8.0,7.0
2016-11-08,24797-0-0,FL,SurveyUSA/Bay News 9/News 13,Bay News 9,2016-06-25,2016-06-27,http://www.surveyusa.com/client/PollReport.aspx?g=f314592b-a46a-4fc9-8621-19f500aada3f,Nonpartisan,IVR/Online,Likely Voters,1678.0,46.0,42.0,7.0,5.0
2016-11-08,24865-0-0,FL,Onmessage (R-Let's Get to Work),,2016-06-26,2016-06-28,http://letsgettowork.net/wp-content/uploads/2016/07/LGTW_Statewide_Topline_Deck.pdf,Sponsor,Live Phone,Likely Voters,800.0,45.0,47.0,0.0,8.0
2016-11-08,24867-0-0,FL,Gravis Marketing/OANN,,2016-06-27,2016-06-28,http://big.assets.huffingtonpost.com/FloridaPollingResults.pdf,Nonpartisan,Automated Phone,Registered Voters,1619.0,45.0,49.0,6.0,0.0
2016-11-08,24869-0-0,FL,Quinnipiac,,2016-06-30,2016-07-11,http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365,Nonpartisan,Live Phone,Registered Voters,1015.0,39.0,42.0,6.0,13.0
2016-11-08,24869-1-0,FL,Quinnipiac,,2016-06-30,2016-07-11,http://www.qu.edu/news-and-events/quinnipiac-university-poll/2016-presidential-swing-state-polls/release-detail?ReleaseID=2365,Nonpartisan,Live Phone,Registered Voters,1015.0,36.0,41.0,13.0,11.0
2016-11-08,24892-0-0,FL,NBC/WSJ/Marist,NBC News,2016-07-05,2016-07-11,http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551,Nonpartisan,Live Phone,Registered Voters,871.0,44.0,37.0,2.0,18.0
2016-11-08,24892-1-0,FL,NBC/WSJ/Marist,NBC News,2016-07-05,2016-07-11,http://www.nbcnews.com/politics/2016-election/clinton-leads-trump-diverse-battleground-states-new-polls-n609551,Nonpartisan,Live Phone,Registered Voters,871.0,41.0,36.0,13.0,10.0
2016-11-08,24897-0-0,FL,GQR (D-Project New America) ,,2016-07-06,2016-07-10,http://www.politico.com/f/?id=00000155-ebd0-dc24-ab55-fbf97c6b0001,Pollster,Live Phone,Likely Voters,1100.0,45.0,40.0,8.0,7.0
2016-11-08,24864-0-0,FL,JMC Analytics (R),,2016-07-09,2016-07-10,http://winwithjmc.com/wp-content/uploads/2016/07/Florida-Executive-Summary.pdf,Pollster,Automated Phone,Likely Voters,700.0,42.0,47.0,3.0,8.0
2016-11-08,25101-0-0,FL,Quinnipiac,,2016-07-30,2016-08-07,http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf,Nonpartisan,Live Phone,Likely Voters,1056.0,46.0,45.0,3.0,5.0
2016-11-08,25101-1-0,FL,Quinnipiac,,2016-07-30,2016-08-07,http://big.assets.huffingtonpost.com/Quinnipiac.8-7-16.pdf,Nonpartisan,Live Phone,Likely Voters,1056.0,43.0,43.0,10.0,3.0
2016-11-08,25062-0-0,FL,Suffolk,,2016-08-01,2016-08-03,http://www.suffolk.edu/academics/10740.php,Nonpartisan,Live Phone,Likely Voters,500.0,48.0,42.0,0.0,10.0
2016-11-08,25062-1-0,FL,Suffolk,,2016-08-01,2016-08-03,http://www.suffolk.edu/academics/10740.php,Nonpartisan,Live Phone,Likely Voters,500.0,43.0,39.0,7.0,12.0
2016-11-08,25148-0-0,FL,NBC/WSJ/Marist,NBC News,2016-08-04,2016-08-10,http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136,Nonpartisan,Live Phone,Registered Voters,862.0,44.0,39.0,1.0,17.0
2016-11-08,25148-1-0,FL,NBC/WSJ/Marist,NBC News,2016-08-04,2016-08-10,http://www.nbcnews.com/politics/2016-election/polls-clinton-running-table-key-battlegrounds-n629136,Nonpartisan,Live Phone,Registered Voters,862.0,41.0,36.0,15.0,9.0
2016-11-08,25348-0-0,FL,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,3287.0,46.0,44.0,0.0,10.0
2016-11-08,25348-1-0,FL,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,3287.0,42.0,40.0,13.0,6.0
2016-11-08,25156-0-0,FL,CBS/YouGov,,2016-08-10,2016-08-12,http://www.cbsnews.com/news/poll-hillary-clinton-up-florida-new-hampshire-extends-lead-electoral-map/,Nonpartisan,Internet,Likely Voters,1194.0,45.0,40.0,9.0,4.0
