Poll ID,Observations,Poll start date,Poll end date,State,Democratic,Other,Republican,Undecided,Election date
remington-research-group-r-axiom-strategies-26422,1332,2016-10-20,2016-10-22,NV,44.0,6.0,47.0,3.0,2016-11-08
remington-research-group-r-axiom-strategies-26423,1971,2016-10-20,2016-10-22,OH,42.0,6.0,46.0,6.0,2016-11-08
remington-research-group-r-axiom-strategies-26424,1997,2016-10-20,2016-10-22,PA,45.0,6.0,42.0,7.0,2016-11-08
remington-research-group-r-axiom-strategies-26425,1787,2016-10-20,2016-10-22,VA,48.0,4.0,43.0,5.0,2016-11-08
remington-research-group-r-axiom-strategies-26426,1795,2016-10-20,2016-10-22,WI,46.0,7.0,41.0,6.0,2016-11-08
remington-research-group-r-axiom-strategies-26560,1772,2016-10-30,2016-10-30,WI,46.0,7.0,42.0,5.0,2016-11-08
remington-research-group-r-axiom-strategies-26561,1187,2016-10-30,2016-10-30,OH,43.0,4.0,48.0,5.0,2016-11-08
remington-research-group-r-axiom-strategies-26562,787,2016-10-30,2016-10-30,NV,44.0,5.0,48.0,3.0,2016-11-08
remington-research-group-r-axiom-strategies-26564,1249,2016-10-30,2016-10-30,PA,45.0,4.0,43.0,6.0,2016-11-08
remington-research-group-r-axiom-strategies-26565,1176,2016-10-30,2016-10-30,NC,45.0,3.0,47.0,4.0,2016-11-08
remington-research-group-r-axiom-strategies-26566,989,2016-10-30,2016-10-30,FL,44.0,4.0,48.0,4.0,2016-11-08
remington-research-group-r-axiom-strategies-26567,952,2016-10-30,2016-10-30,CO,45.0,7.0,44.0,4.0,2016-11-08
remington-research-group-r-axiom-strategies-26568,1106,2016-10-30,2016-10-30,VA,48.0,4.0,43.0,5.0,2016-11-08
remington-research-group-r-axiom-strategies-26759,3076,2016-11-01,2016-11-02,VA,46.0,6.0,44.0,3.0,2016-11-08
remington-research-group-r-axiom-strategies-26760,1863,2016-11-01,2016-11-02,CO,42.0,11.0,41.0,6.0,2016-11-08
remington-research-group-r-axiom-strategies-26761,2352,2016-11-01,2016-11-02,FL,45.0,4.0,48.0,3.0,2016-11-08
remington-research-group-r-axiom-strategies-26762,2596,2016-11-01,2016-11-02,NC,45.0,4.0,48.0,2.0,2016-11-08
remington-research-group-r-axiom-strategies-26763,1793,2016-11-01,2016-11-02,NV,45.0,5.0,46.0,4.0,2016-11-08
remington-research-group-r-axiom-strategies-26764,2683,2016-11-01,2016-11-02,PA,46.0,6.0,45.0,3.0,2016-11-08
remington-research-group-r-axiom-strategies-26765,2720,2016-11-01,2016-11-02,WI,49.0,6.0,41.0,4.0,2016-11-08
remington-research-group-r-axiom-strategies-26766,2557,2016-11-01,2016-11-02,OH,44.0,7.0,45.0,3.0,2016-11-08
riley-research-kgw-the-oregonian-26273,608,2016-10-04,2016-10-14,OR,46.0,9.5,36.0,4.0,2016-11-08
roanoke-college-22619,608,2015-08-10,2015-08-20,VA,45.0,0.0,32.0,23.0,2016-11-08
roanoke-college-23178,555,2015-11-09,2015-11-13,VA,50.0,0.0,36.0,14.0,2016-11-08
roanoke-college-23701,524,2016-01-18,2016-01-26,VA,52.0,0.0,35.0,13.0,2016-11-08
roanoke-college-24534,610,2016-05-09,2016-05-17,VA,38.0,11.0,38.0,6.5,2016-11-08
roanoke-college-25236,803,2016-08-07,2016-08-17,VA,51.5,11.0,34.0,9.0,2016-11-08
roanoke-college-25613,841,2016-09-11,2016-09-20,VA,44.0,9.0,37.0,9.0,2016-11-08
roanoke-college-26091,814,2016-10-02,2016-10-06,VA,45.0,8.0,36.0,10.0,2016-11-08
roanoke-college-26693,654,2016-10-29,2016-11-01,VA,47.0,6.5,39.0,5.0,2016-11-08
rutgers-eagleton-24304,738,2016-04-01,2016-04-08,NJ,50.0,11.0,36.0,3.0,2016-11-08
rutgers-eagleton-26163,718,2016-09-06,2016-09-10,NJ,59.0,3.0,35.0,1.0,2016-11-08
rutgers-eagleton-26163,726,2016-09-06,2016-09-10,NJ,50.0,3.75,29.0,3.5,2016-11-08
sacramento-state-26535,622,2016-10-07,2016-10-13,CA,61.0,3.5,25.0,8.0,2016-11-08
saguaro-26523,2385,2016-10-22,2016-10-24,AZ,48.0,6.0,46.0,0.0,2016-11-08
saguaro-26651,2229,2016-10-29,2016-10-31,AZ,45.0,9.0,44.0,0.0,2016-11-08
saint-leo-university-23292,404,2015-11-29,2015-12-03,FL,49.0,0.0,41.0,0.0,2016-11-08
saint-leo-university-25244,1380,2016-08-14,2016-08-18,FL,52.0,10.0,38.0,0.0,2016-11-08
saint-leo-university-25599,475,2016-09-10,2016-09-16,FL,49.0,8.0,44.0,0.0,2016-11-08
saint-leo-university-26528,1028,2016-10-22,2016-10-26,FL,49.5,6.83333333333,36.0,7.5,2016-11-08
siena-23712,930,2016-01-31,2016-02-03,NY,57.0,0.0,32.0,11.0,2016-11-08
siena-23997,800,2016-02-28,2016-03-03,NY,57.0,0.0,34.0,5.0,2016-11-08
siena-24430,802,2016-04-24,2016-04-27,NY,56.0,0.0,30.0,15.0,2016-11-08
siena-24585,825,2016-05-22,2016-05-26,NY,52.0,0.0,31.0,17.0,2016-11-08
siena-24809,803,2016-06-22,2016-06-28,NY,54.0,0.0,31.0,16.0,2016-11-08
siena-25159,717,2016-08-07,2016-08-10,NY,53.5,4.75,26.0,5.5,2016-11-08
siena-25534,600,2016-09-11,2016-09-15,NY,51.0,4.0,30.0,3.5,2016-11-08
siena-26262,611,2016-10-13,2016-10-17,NY,54.0,3.33333333333,30.0,3.0,2016-11-08
siena-26748,617,2016-11-03,2016-11-04,NY,51.0,2.66666666667,34.0,3.5,2016-11-08
soonerpoll-com-25038,398,2016-07-20,2016-07-25,OK,29.0,7.0,53.0,11.0,2016-11-08
soonerpoll-com-25520,515,2016-09-13,2016-09-15,OK,36.0,6.0,51.0,8.0,2016-11-08
soonerpoll-com-26382,530,2016-10-18,2016-10-20,OK,30.0,5.0,60.0,6.0,2016-11-08
southern-illinois-university-25955,865,2016-09-27,2016-10-02,IL,53.0,3.33333333333,28.0,10.0,2016-11-08
southern-media-opinion-research-25605,500,2016-09-15,2016-09-17,LA,33.0,8.0,49.0,11.0,2016-11-08
southern-media-opinion-research-26486,500,2016-10-19,2016-10-21,LA,35.0,3.5,50.0,8.0,2016-11-08
st-norbert-26236,664,2016-10-13,2016-10-16,WI,47.0,4.0,39.0,3.5,2016-11-08
st-norbert-wpr-wptv-22973,603,2015-10-14,2015-10-17,WI,50.0,0.0,39.0,5.5,2016-11-08
st-norbert-wpr-wptv-24316,616,2016-04-12,2016-04-15,WI,46.0,12.0,34.0,9.0,2016-11-08
starboard-communications-r-scgop-25476,600,2016-09-07,2016-09-09,SC,35.0,7.0,48.0,11.0,2016-11-08
stockton-25823,638,2016-09-22,2016-09-29,NJ,46.0,9.0,40.0,1.66666666667,2016-11-08
stockton-26727,678,2016-10-27,2016-11-02,NJ,51.0,1.66666666667,40.0,2.0,2016-11-08
strategies-360-23359,504,2015-12-04,2015-12-09,AZ,42.0,0.0,44.0,13.0,2016-11-08
strategies-360-d-komo-news-25991,500,2016-09-29,2016-10-03,WA,48.5,6.75,32.0,4.33333333333,2016-11-08
suffolk-24948,500,2016-07-18,2016-07-20,OH,43.5,6.0,41.5,6.25,2016-11-08
suffolk-24983,500,2016-07-25,2016-07-27,PA,48.0,8.0,39.0,4.75,2016-11-08
suffolk-25062,500,2016-08-01,2016-08-03,FL,45.5,7.0,40.5,5.5,2016-11-08
suffolk-25128,500,2016-08-08,2016-08-10,IA,38.0,9.0,39.0,9.25,2016-11-08
suffolk-25206,500,2016-08-15,2016-08-17,NV,44.0,6.66666666667,42.0,2.5,2016-11-08
suffolk-25261,500,2016-08-22,2016-08-24,MI,44.0,6.0,37.0,5.5,2016-11-08
suffolk-25424,500,2016-09-05,2016-09-07,NC,41.0,4.0,44.0,5.5,2016-11-08
suffolk-25502,500,2016-09-12,2016-09-14,OH,39.0,5.0,42.0,6.5,2016-11-08
suffolk-25618,500,2016-09-19,2016-09-21,FL,44.0,3.25,45.0,4.0,2016-11-08
suffolk-25815,500,2016-09-27,2016-09-29,NV,44.0,8.66666666667,38.0,3.0,2016-11-08
suffolk-26158,500,2016-10-10,2016-10-12,NC,45.0,5.0,43.0,3.5,2016-11-08
suffolk-26318,500,2016-10-17,2016-10-19,OH,45.0,3.0,45.0,3.0,2016-11-08
suffolk-boston-globe-24461,500,2016-05-02,2016-05-05,MA,55.0,0.0,31.0,7.0,2016-11-08
suffolk-boston-globe-25983,500,2016-10-03,2016-10-05,NH,44.0,5.5,42.0,4.0,2016-11-08
suffolk-boston-globe-26505,500,2016-10-24,2016-10-26,MA,57.0,7.0,25.0,6.0,2016-11-08
suffolk-boston-globe-26676,500,2016-10-31,2016-11-02,NH,42.0,6.0,42.0,4.5,2016-11-08
surveymonkey-26431,294,2016-10-17,2016-10-23,ND,30.0,7.5,50.0,5.0,2016-11-08
surveymonkey-26431,297,2016-10-17,2016-10-23,KY,29.0,4.5,61.0,1.0,2016-11-08
surveymonkey-26431,311,2016-10-17,2016-10-23,WY,25.0,6.5,57.0,5.0,2016-11-08
surveymonkey-26431,316,2016-10-17,2016-10-23,WV,28.0,5.5,61.0,0.0,2016-11-08
surveymonkey-26431,318,2016-10-17,2016-10-23,ME,50.0,11.0,36.0,3.0,2016-11-08
surveymonkey-26431,324,2016-10-17,2016-10-23,LA,39.0,4.5,51.0,1.0,2016-11-08
surveymonkey-26431,331,2016-10-17,2016-10-23,SD,30.0,13.0,52.0,5.0,2016-11-08
surveymonkey-26431,346,2016-10-17,2016-10-23,AL,37.0,5.5,51.0,2.0,2016-11-08
surveymonkey-26431,351,2016-10-17,2016-10-23,ID,29.0,17.0,50.0,4.0,2016-11-08
surveymonkey-26431,382,2016-10-17,2016-10-23,VT,53.0,10.0,24.0,3.0,2016-11-08
surveymonkey-26431,388,2016-10-17,2016-10-23,AK,29.0,22.0,47.0,2.0,2016-11-08
surveymonkey-26431,388,2016-10-17,2016-10-23,HI,50.0,6.5,34.0,3.0,2016-11-08
surveymonkey-26431,394,2016-10-17,2016-10-23,NE,33.0,7.0,51.0,2.0,2016-11-08
surveymonkey-26431,410,2016-10-17,2016-10-23,AR,32.0,5.5,54.0,2.0,2016-11-08
surveymonkey-26431,410,2016-10-17,2016-10-23,MT,35.0,5.5,51.0,4.0,2016-11-08
surveymonkey-26431,422,2016-10-17,2016-10-23,RI,48.0,6.0,37.0,3.0,2016-11-08
surveymonkey-26431,423,2016-10-17,2016-10-23,OK,32.0,8.0,57.0,2.0,2016-11-08
surveymonkey-26431,428,2016-10-17,2016-10-23,CT,51.0,6.0,36.0,2.0,2016-11-08
surveymonkey-26431,444,2016-10-17,2016-10-23,DE,53.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26431,452,2016-10-17,2016-10-23,MN,48.0,7.0,34.0,4.0,2016-11-08
surveymonkey-26431,457,2016-10-17,2016-10-23,DC,88.0,2.5,5.0,2.0,2016-11-08
surveymonkey-26431,470,2016-10-17,2016-10-23,NJ,52.0,4.5,36.0,2.0,2016-11-08
surveymonkey-26431,470,2016-10-17,2016-10-23,OR,50.0,15.0,32.0,3.0,2016-11-08
surveymonkey-26431,477,2016-10-17,2016-10-23,TN,38.0,5.0,48.0,4.0,2016-11-08
surveymonkey-26431,533,2016-10-17,2016-10-23,MA,61.0,9.0,29.0,2.0,2016-11-08
surveymonkey-26431,546,2016-10-17,2016-10-23,WA,50.0,7.0,34.0,2.0,2016-11-08
surveymonkey-26431,584,2016-10-17,2016-10-23,IN,35.0,14.0,48.0,2.0,2016-11-08
surveymonkey-26431,589,2016-10-17,2016-10-23,MO,36.0,6.0,50.0,2.0,2016-11-08
surveymonkey-26431,599,2016-10-17,2016-10-23,MS,43.0,1.5,51.0,2.0,2016-11-08
surveymonkey-26431,683,2016-10-17,2016-10-23,NH,49.0,12.0,37.0,2.0,2016-11-08
surveymonkey-26431,783,2016-10-17,2016-10-23,MD,61.0,4.5,27.0,2.0,2016-11-08
surveymonkey-26431,787,2016-10-17,2016-10-23,UT,29.0,37.0,33.0,1.0,2016-11-08
surveymonkey-26431,816,2016-10-17,2016-10-23,NV,44.0,9.0,45.0,2.0,2016-11-08
surveymonkey-26431,882,2016-10-17,2016-10-23,NY,58.0,4.5,30.0,2.0,2016-11-08
surveymonkey-26431,927,2016-10-17,2016-10-23,IL,52.0,5.5,34.0,3.0,2016-11-08
surveymonkey-26431,958,2016-10-17,2016-10-23,NM,41.0,25.0,33.0,1.0,2016-11-08
surveymonkey-26431,1038,2016-10-17,2016-10-23,IA,40.0,11.5,45.0,0.0,2016-11-08
surveymonkey-26431,1140,2016-10-17,2016-10-23,WI,43.0,12.0,42.0,3.0,2016-11-08
surveymonkey-26431,1291,2016-10-17,2016-10-23,AZ,40.0,17.0,41.0,2.0,2016-11-08
surveymonkey-26431,1318,2016-10-17,2016-10-23,CO,44.0,15.0,38.0,3.0,2016-11-08
surveymonkey-26431,1392,2016-10-17,2016-10-23,MI,43.0,13.0,39.0,4.0,2016-11-08
surveymonkey-26431,1468,2016-10-17,2016-10-23,KS,37.0,6.0,48.0,3.0,2016-11-08
surveymonkey-26431,1492,2016-10-17,2016-10-23,CA,53.0,6.5,31.0,2.0,2016-11-08
surveymonkey-26431,1546,2016-10-17,2016-10-23,NC,48.0,7.0,42.0,6.0,2016-11-08
surveymonkey-26431,1582,2016-10-17,2016-10-23,SC,43.0,4.0,46.0,2.0,2016-11-08
surveymonkey-26431,1627,2016-10-17,2016-10-23,OH,40.0,10.0,46.0,3.0,2016-11-08
surveymonkey-26431,1709,2016-10-17,2016-10-23,PA,46.0,9.0,43.0,2.0,2016-11-08
surveymonkey-26431,1764,2016-10-17,2016-10-23,TX,39.0,11.0,47.0,0.0,2016-11-08
surveymonkey-26431,1906,2016-10-17,2016-10-23,GA,44.0,7.0,46.0,2.0,2016-11-08
surveymonkey-26431,2063,2016-10-17,2016-10-23,VA,48.0,10.0,39.0,2.0,2016-11-08
surveymonkey-26431,2243,2016-10-17,2016-10-23,FL,47.0,7.0,44.0,3.0,2016-11-08
surveymonkey-26441,339,2016-10-18,2016-10-24,ND,31.0,7.5,49.0,5.0,2016-11-08
surveymonkey-26441,361,2016-10-18,2016-10-24,WY,25.0,5.5,59.0,5.0,2016-11-08
surveymonkey-26441,366,2016-10-18,2016-10-24,KY,29.0,4.5,60.0,1.0,2016-11-08
surveymonkey-26441,370,2016-10-18,2016-10-24,ME,51.0,10.0,35.0,3.0,2016-11-08
surveymonkey-26441,377,2016-10-18,2016-10-24,SD,32.0,11.0,52.0,5.0,2016-11-08
surveymonkey-26441,379,2016-10-18,2016-10-24,WV,29.0,4.5,61.0,1.0,2016-11-08
surveymonkey-26441,388,2016-10-18,2016-10-24,LA,38.0,3.5,53.0,1.0,2016-11-08
surveymonkey-26441,415,2016-10-18,2016-10-24,AL,36.0,5.5,52.0,2.0,2016-11-08
surveymonkey-26441,438,2016-10-18,2016-10-24,ID,29.0,17.0,50.0,4.0,2016-11-08
surveymonkey-26441,443,2016-10-18,2016-10-24,AK,31.0,21.0,46.0,2.0,2016-11-08
surveymonkey-26441,446,2016-10-18,2016-10-24,VT,54.0,10.0,23.0,3.0,2016-11-08
surveymonkey-26441,459,2016-10-18,2016-10-24,HI,49.0,7.0,34.0,3.0,2016-11-08
surveymonkey-26441,461,2016-10-18,2016-10-24,NE,33.0,7.0,52.0,2.0,2016-11-08
surveymonkey-26441,475,2016-10-18,2016-10-24,MT,35.0,4.5,52.0,4.0,2016-11-08
surveymonkey-26441,488,2016-10-18,2016-10-24,RI,49.0,6.0,37.0,3.0,2016-11-08
surveymonkey-26441,493,2016-10-18,2016-10-24,OK,32.0,10.0,56.0,2.0,2016-11-08
surveymonkey-26441,498,2016-10-18,2016-10-24,AR,33.0,6.0,54.0,2.0,2016-11-08
surveymonkey-26441,504,2016-10-18,2016-10-24,DC,88.0,2.5,5.0,2.0,2016-11-08
surveymonkey-26441,515,2016-10-18,2016-10-24,CT,50.0,5.5,36.0,2.0,2016-11-08
surveymonkey-26441,528,2016-10-18,2016-10-24,DE,52.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26441,566,2016-10-18,2016-10-24,MN,47.0,7.0,36.0,4.0,2016-11-08
surveymonkey-26441,572,2016-10-18,2016-10-24,TN,38.0,4.5,49.0,4.0,2016-11-08
surveymonkey-26441,576,2016-10-18,2016-10-24,OR,51.0,14.0,32.0,3.0,2016-11-08
surveymonkey-26441,590,2016-10-18,2016-10-24,NJ,52.0,4.5,36.0,3.0,2016-11-08
surveymonkey-26441,675,2016-10-18,2016-10-24,MA,61.0,9.0,28.0,2.0,2016-11-08
surveymonkey-26441,687,2016-10-18,2016-10-24,WA,51.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26441,688,2016-10-18,2016-10-24,IN,35.0,14.0,48.0,3.0,2016-11-08
surveymonkey-26441,704,2016-10-18,2016-10-24,MS,42.0,3.0,50.0,2.0,2016-11-08
surveymonkey-26441,716,2016-10-18,2016-10-24,MO,36.0,6.0,50.0,2.0,2016-11-08
surveymonkey-26441,779,2016-10-18,2016-10-24,NH,49.0,12.0,37.0,2.0,2016-11-08
surveymonkey-26441,915,2016-10-18,2016-10-24,MD,61.0,4.5,27.0,2.0,2016-11-08
surveymonkey-26441,967,2016-10-18,2016-10-24,NV,44.0,10.0,44.0,2.0,2016-11-08
surveymonkey-26441,969,2016-10-18,2016-10-24,UT,28.0,37.0,33.0,1.0,2016-11-08
surveymonkey-26441,1091,2016-10-18,2016-10-24,IL,52.0,6.0,34.0,3.0,2016-11-08
surveymonkey-26441,1095,2016-10-18,2016-10-24,NM,41.0,23.0,34.0,2.0,2016-11-08
surveymonkey-26441,1169,2016-10-18,2016-10-24,NY,58.0,4.5,31.0,2.0,2016-11-08
surveymonkey-26441,1229,2016-10-18,2016-10-24,IA,40.0,12.5,44.0,0.0,2016-11-08
surveymonkey-26441,1351,2016-10-18,2016-10-24,WI,43.0,13.0,41.0,3.0,2016-11-08
surveymonkey-26441,1550,2016-10-18,2016-10-24,AZ,41.0,16.0,42.0,2.0,2016-11-08
surveymonkey-26441,1595,2016-10-18,2016-10-24,CO,44.0,15.0,38.0,3.0,2016-11-08
surveymonkey-26441,1663,2016-10-18,2016-10-24,MI,44.0,13.0,40.0,4.0,2016-11-08
surveymonkey-26441,1688,2016-10-18,2016-10-24,KS,36.0,6.5,48.0,3.0,2016-11-08
surveymonkey-26441,1825,2016-10-18,2016-10-24,NC,47.0,7.0,43.0,3.0,2016-11-08
surveymonkey-26441,1900,2016-10-18,2016-10-24,SC,43.0,4.5,45.0,3.0,2016-11-08
surveymonkey-26441,1923,2016-10-18,2016-10-24,CA,54.0,6.5,31.0,2.0,2016-11-08
surveymonkey-26441,1951,2016-10-18,2016-10-24,OH,40.0,11.0,45.0,4.0,2016-11-08
surveymonkey-26441,2131,2016-10-18,2016-10-24,PA,48.0,9.0,42.0,2.0,2016-11-08
surveymonkey-26441,2148,2016-10-18,2016-10-24,TX,40.0,11.0,47.0,0.0,2016-11-08
surveymonkey-26441,2235,2016-10-18,2016-10-24,GA,44.0,7.0,47.0,2.0,2016-11-08
surveymonkey-26441,2459,2016-10-18,2016-10-24,VA,48.0,11.0,39.0,2.0,2016-11-08
surveymonkey-26441,2765,2016-10-18,2016-10-24,FL,47.0,7.0,44.0,3.0,2016-11-08
surveymonkey-26499,372,2016-10-18,2016-10-26,ND,31.0,6.5,52.0,4.0,2016-11-08
surveymonkey-26499,388,2016-10-18,2016-10-26,WY,25.0,6.0,59.0,4.0,2016-11-08
surveymonkey-26499,410,2016-10-18,2016-10-26,ME,52.0,11.0,35.0,3.0,2016-11-08
surveymonkey-26499,410,2016-10-18,2016-10-26,WV,29.0,5.0,60.0,1.0,2016-11-08
surveymonkey-26499,418,2016-10-18,2016-10-26,SD,32.0,11.0,53.0,5.0,2016-11-08
surveymonkey-26499,426,2016-10-18,2016-10-26,KY,29.0,5.0,60.0,1.0,2016-11-08
surveymonkey-26499,435,2016-10-18,2016-10-26,LA,38.0,3.5,53.0,3.0,2016-11-08
surveymonkey-26499,462,2016-10-18,2016-10-26,AK,31.0,21.0,46.0,2.0,2016-11-08
surveymonkey-26499,486,2016-10-18,2016-10-26,AL,36.0,5.5,52.0,1.0,2016-11-08
surveymonkey-26499,500,2016-10-18,2016-10-26,ID,29.0,19.0,49.0,3.0,2016-11-08
surveymonkey-26499,502,2016-10-18,2016-10-26,VT,53.0,9.0,24.0,4.0,2016-11-08
surveymonkey-26499,504,2016-10-18,2016-10-26,HI,49.0,7.0,33.0,4.0,2016-11-08
surveymonkey-26499,513,2016-10-18,2016-10-26,NE,32.0,7.5,51.0,2.0,2016-11-08
surveymonkey-26499,540,2016-10-18,2016-10-26,RI,49.0,5.5,37.0,2.0,2016-11-08
surveymonkey-26499,549,2016-10-18,2016-10-26,MT,35.0,5.5,51.0,3.0,2016-11-08
surveymonkey-26499,555,2016-10-18,2016-10-26,DC,87.0,3.5,5.0,2.0,2016-11-08
surveymonkey-26499,570,2016-10-18,2016-10-26,AR,34.0,5.5,53.0,2.0,2016-11-08
surveymonkey-26499,573,2016-10-18,2016-10-26,OK,31.0,11.0,55.0,3.0,2016-11-08
surveymonkey-26499,581,2016-10-18,2016-10-26,DE,53.0,5.5,34.0,2.0,2016-11-08
surveymonkey-26499,614,2016-10-18,2016-10-26,CT,51.0,5.5,36.0,2.0,2016-11-08
surveymonkey-26499,644,2016-10-18,2016-10-26,TN,38.0,4.0,50.0,4.0,2016-11-08
surveymonkey-26499,660,2016-10-18,2016-10-26,OR,52.0,13.0,33.0,3.0,2016-11-08
surveymonkey-26499,671,2016-10-18,2016-10-26,MN,47.0,6.5,37.0,3.0,2016-11-08
surveymonkey-26499,703,2016-10-18,2016-10-26,NJ,53.0,4.5,35.0,3.0,2016-11-08
surveymonkey-26499,782,2016-10-18,2016-10-26,WA,51.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26499,784,2016-10-18,2016-10-26,IN,35.0,12.0,50.0,3.0,2016-11-08
surveymonkey-26499,787,2016-10-18,2016-10-26,MA,60.0,9.0,29.0,2.0,2016-11-08
surveymonkey-26499,797,2016-10-18,2016-10-26,MO,37.0,6.0,49.0,2.0,2016-11-08
surveymonkey-26499,800,2016-10-18,2016-10-26,MS,42.0,2.5,50.0,2.0,2016-11-08
surveymonkey-26499,861,2016-10-18,2016-10-26,NH,49.0,14.0,35.0,2.0,2016-11-08
surveymonkey-26499,1041,2016-10-18,2016-10-26,NV,44.0,10.0,44.0,2.0,2016-11-08
surveymonkey-26499,1046,2016-10-18,2016-10-26,MD,62.0,4.5,27.0,2.0,2016-11-08
surveymonkey-26499,1069,2016-10-18,2016-10-26,UT,29.0,37.0,32.0,2.0,2016-11-08
surveymonkey-26499,1175,2016-10-18,2016-10-26,NM,42.0,22.0,34.0,2.0,2016-11-08
surveymonkey-26499,1274,2016-10-18,2016-10-26,IL,52.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26499,1337,2016-10-18,2016-10-26,IA,41.0,11.5,44.0,0.0,2016-11-08
surveymonkey-26499,1480,2016-10-18,2016-10-26,NY,57.0,4.5,32.0,2.0,2016-11-08
surveymonkey-26499,1524,2016-10-18,2016-10-26,WI,43.0,12.0,42.0,3.0,2016-11-08
surveymonkey-26499,1752,2016-10-18,2016-10-26,AZ,42.0,14.0,43.0,2.0,2016-11-08
surveymonkey-26499,1800,2016-10-18,2016-10-26,CO,45.0,15.0,38.0,2.0,2016-11-08
surveymonkey-26499,1842,2016-10-18,2016-10-26,KS,36.0,6.5,48.0,3.0,2016-11-08
surveymonkey-26499,1928,2016-10-18,2016-10-26,MI,43.0,13.0,40.0,4.0,2016-11-08
surveymonkey-26499,2001,2016-10-18,2016-10-26,NC,48.0,7.0,43.0,3.0,2016-11-08
surveymonkey-26499,2173,2016-10-18,2016-10-26,OH,40.0,11.0,45.0,4.0,2016-11-08
surveymonkey-26499,2223,2016-10-18,2016-10-26,SC,43.0,4.5,45.0,2.0,2016-11-08
surveymonkey-26499,2358,2016-10-18,2016-10-26,CA,54.0,6.0,31.0,2.0,2016-11-08
surveymonkey-26499,2441,2016-10-18,2016-10-26,TX,40.0,11.0,47.0,0.0,2016-11-08
surveymonkey-26499,2506,2016-10-18,2016-10-26,PA,48.0,8.0,42.0,2.0,2016-11-08
surveymonkey-26499,2567,2016-10-18,2016-10-26,GA,44.0,7.0,46.0,2.0,2016-11-08
surveymonkey-26499,2739,2016-10-18,2016-10-26,VA,48.0,11.0,39.0,2.0,2016-11-08
surveymonkey-26499,3193,2016-10-18,2016-10-26,FL,47.0,7.0,44.0,3.0,2016-11-08
surveymonkey-26537,333,2016-10-20,2016-10-28,ND,31.0,5.5,54.0,4.0,2016-11-08
surveymonkey-26537,375,2016-10-20,2016-10-28,WV,28.0,5.0,61.0,1.0,2016-11-08
surveymonkey-26537,375,2016-10-20,2016-10-28,WY,24.0,6.0,60.0,4.0,2016-11-08
surveymonkey-26537,382,2016-10-20,2016-10-28,SD,30.0,11.0,53.0,6.0,2016-11-08
surveymonkey-26537,384,2016-10-20,2016-10-28,KY,30.0,4.0,61.0,1.0,2016-11-08
surveymonkey-26537,412,2016-10-20,2016-10-28,ME,51.0,10.0,36.0,2.0,2016-11-08
surveymonkey-26537,418,2016-10-20,2016-10-28,LA,37.0,3.5,54.0,3.0,2016-11-08
surveymonkey-26537,440,2016-10-20,2016-10-28,NE,32.0,6.5,53.0,2.0,2016-11-08
surveymonkey-26537,448,2016-10-20,2016-10-28,AK,33.0,20.0,45.0,2.0,2016-11-08
surveymonkey-26537,467,2016-10-20,2016-10-28,ID,29.0,20.0,48.0,3.0,2016-11-08
surveymonkey-26537,479,2016-10-20,2016-10-28,AL,36.0,5.0,53.0,1.0,2016-11-08
surveymonkey-26537,479,2016-10-20,2016-10-28,VT,53.0,9.0,25.0,4.0,2016-11-08
surveymonkey-26537,487,2016-10-20,2016-10-28,DC,87.0,3.5,5.0,1.0,2016-11-08
surveymonkey-26537,490,2016-10-20,2016-10-28,MT,35.0,5.5,51.0,3.0,2016-11-08
surveymonkey-26537,518,2016-10-20,2016-10-28,RI,48.0,6.5,37.0,2.0,2016-11-08
surveymonkey-26537,522,2016-10-20,2016-10-28,HI,49.0,7.5,31.0,4.0,2016-11-08
surveymonkey-26537,524,2016-10-20,2016-10-28,AR,36.0,4.5,52.0,2.0,2016-11-08
surveymonkey-26537,528,2016-10-20,2016-10-28,OK,30.0,10.0,57.0,3.0,2016-11-08
surveymonkey-26537,548,2016-10-20,2016-10-28,DE,52.0,4.5,36.0,3.0,2016-11-08
surveymonkey-26537,565,2016-10-20,2016-10-28,TN,38.0,4.5,51.0,2.0,2016-11-08
surveymonkey-26537,568,2016-10-20,2016-10-28,CT,51.0,4.5,38.0,2.0,2016-11-08
surveymonkey-26537,658,2016-10-20,2016-10-28,OR,50.0,12.0,35.0,3.0,2016-11-08
surveymonkey-26537,694,2016-10-20,2016-10-28,MN,47.0,6.0,37.0,4.0,2016-11-08
surveymonkey-26537,721,2016-10-20,2016-10-28,MO,37.0,6.5,48.0,2.0,2016-11-08
surveymonkey-26537,734,2016-10-20,2016-10-28,NJ,54.0,4.5,34.0,3.0,2016-11-08
surveymonkey-26537,740,2016-10-20,2016-10-28,IN,36.0,12.0,50.0,2.0,2016-11-08
surveymonkey-26537,780,2016-10-20,2016-10-28,MA,60.0,9.0,29.0,2.0,2016-11-08
surveymonkey-26537,793,2016-10-20,2016-10-28,WA,52.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26537,819,2016-10-20,2016-10-28,MS,42.0,3.0,49.0,2.0,2016-11-08
